logTeff_3,logL_3,State_3
3.718851542,1.976410721,2
3.716456415,1.967338829,2
3.713832322,1.959554576,2
3.710918134,1.954091207,2
3.707789899,1.952767413,2
3.704807916,1.956360308,2
3.702192188,1.963230119,2
3.699904741,1.971835345,2
3.69789506,1.981508841,2
3.696085686,1.991793556,2
3.694392532,2.002398143,2
3.692808282,2.013264992,2
3.691301804,2.024322133,2
3.689848112,2.035537116,2
3.688399303,2.046855416,2
3.687009058,2.058458376,2
3.68563849,2.070286791,2
3.684318264,2.082311158,2
3.683029614,2.09444773,2
3.681789369,2.106603752,2
3.680558769,2.11875394,2
3.679372946,2.13094545,2
3.678189706,2.143111383,2
3.677065628,2.155359675,2
3.67592016,2.167559724,2
3.674804332,2.179804046,2
3.673695384,2.192060249,2
3.672611492,2.204357637,2
3.671537326,2.216674563,2
3.670462197,2.228992398,2
3.669392364,2.241325616,2
3.668332372,2.253678595,2
3.667274455,2.266030023,2
3.666228898,2.278408221,2
3.66517202,2.29077534,2
3.664139273,2.30318796,2
3.663081438,2.315589891,2
3.662040633,2.328013579,2
3.660993403,2.340427061,2
3.659966871,2.352872081,2
3.658965267,2.365354373,2
3.657941525,2.377811739,2
3.656928428,2.390245852,2
3.655930337,2.402748458,2
3.65492197,2.415193795,2
3.653955528,2.427722162,2
3.652965308,2.440246769,2
3.651967352,2.452793215,2
3.650969428,2.465279453,2
3.649985668,2.477855487,2
3.649009182,2.490401764,2
3.647993908,2.5029295,2
3.647005826,2.515487212,2
3.645986609,2.528023383,2
3.644950562,2.540531587,2
3.643938164,2.553107009,2
3.642930024,2.56569308,2
3.641890459,2.578231444,2
3.640852542,2.590801485,2
3.639788985,2.603339224,2
3.638748262,2.615943194,2
3.637692495,2.628525423,2
3.636610415,2.641099838,2
3.635520899,2.65369104,2
3.634445036,2.666337384,2
3.633362192,2.679000785,2
3.632291819,2.691415954,2
3.631628453,2.698992456,2
3.631665083,2.698627187,2
3.631762816,2.697553303,2
3.631900314,2.696008073,2
3.632065352,2.694146274,2
3.632249441,2.692069818,2
3.632445291,2.689837014,2
3.632650832,2.687476012,2
3.632864864,2.685032368,2
3.633086314,2.68251033,2
3.633314442,2.67993055,2
3.633546857,2.677287619,2
3.633822558,2.674646764,2
3.634078394,2.671878925,2
3.634327982,2.669033505,2
3.634591459,2.666119209,2
3.634855186,2.663096899,2
3.635125699,2.659984952,2
3.635400748,2.656786335,2
3.63572222,2.653573167,2
3.636012212,2.650243996,2
3.636304597,2.646868868,2
3.636621114,2.64349295,2
3.636912146,2.640053383,2
3.637220751,2.636625698,2
3.63752374,2.6331808,2
3.637816836,2.629719522,2
3.639112917,2.616468463,2
3.640279097,2.603199477,2
3.641442057,2.589940691,2
3.642624766,2.576605049,2
3.643796609,2.563178487,2
3.64498223,2.549716561,2
3.646157813,2.536203229,2
3.647387309,2.522745361,2
3.648519931,2.509120251,2
3.649683802,2.495522147,2
3.650871441,2.481944731,2
3.652008081,2.468283627,2
3.653187912,2.454675173,2
3.654361792,2.441055432,2
3.65553191,2.427419878,2
3.656677076,2.413749742,2
3.657868706,2.400147254,2
3.658995921,2.386449947,2
3.660184367,2.372858025,3
3.661334711,2.359193743,3
3.662468337,2.345513069,3
3.663603755,2.331836625,3
3.664728835,2.318153129,3
3.665906627,2.304553092,3
3.667037242,2.290891154,3
3.668208623,2.27729737,3
3.669386823,2.263733236,3
3.670528569,2.250124399,3
3.671675782,2.236538185,3
3.672869808,2.22304037,3
3.674082295,2.209596745,3
3.675280486,2.196156341,3
3.676502814,2.182776629,3
3.677730651,2.16944547,3
3.679023964,2.156263605,3
3.680382006,2.143254046,3
3.681762048,2.130344939,3
3.683177806,2.117592659,3
3.684722816,2.105227171,3
3.686450323,2.093479713,3
3.688358144,2.082697001,3
3.69055035,2.073891833,3
3.69319644,2.068360869,3
3.696309986,2.071785171,3
3.696079562,2.091357494,3
3.696089932,2.112106677,3
3.695978943,2.132836995,3
3.695822441,2.152232042,3
3.695656073,2.17135593,3
3.69578601,2.192002736,3
3.695561285,2.210950225,3
3.695341675,2.229121677,3
3.694804518,2.246202454,3
3.694270833,2.265236885,3
3.6931992,2.280748971,3
3.691562075,2.29000841,3
3.690161378,2.29868922,3
3.68987819,2.306749461,3
3.687573754,2.308878354,3
3.685677834,2.312005064,3
3.684087359,2.314775358,3
3.683732692,2.31748991,3
3.68150915,2.322296741,3
3.680160035,2.329574539,3
3.678941332,2.334482932,3
3.677051123,2.342886826,3
3.675328008,2.352277674,3
3.673704687,2.362199975,3
3.672190596,2.372486386,3
3.670753118,2.382955516,3
3.669393725,2.393513953,3
3.668097013,2.404056394,3
3.666880022,2.414567658,3
3.665705832,2.424914273,3
3.664591786,2.435099024,3
3.663533625,2.445095076,4
3.662498557,2.454911293,4
3.661434971,2.465304115,4
3.660329607,2.476537534,4
3.659188938,2.488209103,4
3.658042221,2.500162223,4
3.656897423,2.512316086,4
3.65573536,2.524598953,4
3.654583654,2.537022153,4
3.653436152,2.549524723,4
3.652295104,2.562087685,4
3.651156275,2.574558744,4
3.650721382,2.580070331,4
3.650842627,2.579280475,4
3.651346764,2.574581818,4
3.652557437,2.561923529,4
3.653737057,2.549265558,4
3.654902441,2.536924938,4
3.655959702,2.525530442,4
3.656391012,2.520325021,4
3.656275056,2.520732239,4
3.656046202,2.522445377,4
3.655658449,2.526096593,4
3.655045365,2.532519368,4
3.654350748,2.539627109,4
3.653412193,2.549387234,4
3.652267484,2.561776503,4
3.651070178,2.574550306,4
3.649879263,2.587473707,4
3.648669813,2.600451052,4
3.647477128,2.613515539,4
3.64627627,2.626619528,4
3.645076221,2.639765333,4
3.64386849,2.652931806,4
3.642671282,2.666137909,4
3.641459268,2.679342415,4
3.640258582,2.692575897,4
3.639045944,2.705805976,4
3.637833102,2.719040503,4
3.63660017,2.732257219,4
3.635397818,2.745524199,4
3.634174237,2.758767085,4
3.632951789,2.772016162,4
3.631724604,2.785259891,4
3.630503509,2.798516493,4
3.629256929,2.811740743,4
3.628031609,2.824994116,4
3.626805743,2.838251234,4
3.625559812,2.851477428,4
3.624319623,2.864714764,4
3.623080984,2.877956161,4
3.621833353,2.891183697,4
3.620573095,2.904393766,4
3.619323443,2.917618003,4
3.618062457,2.93082281,4
3.616803911,2.944028923,4
3.615545883,2.957235389,4
3.614272806,2.970417139,4
3.613018171,2.983624768,4
3.611740102,2.996795544,4
3.610469105,3.009972791,4
3.609200033,3.023150237,4
3.607931935,3.03632623,4
3.606659094,3.049492634,4
3.605375164,3.062638732,4
3.604077807,3.075760758,4
3.602800321,3.088910603,4
3.601503867,3.102028464,4
3.600200407,3.115131104,4
3.598895763,3.128228015,4
3.597606593,3.141345105,4
3.596288764,3.154412512,4
3.594987974,3.167501647,4
3.593682929,3.180580296,4
3.592382989,3.193661366,4
3.591073546,3.2067229,4
3.589757174,3.219767908,4
3.588450764,3.232822449,4
3.587129079,3.245845608,4
3.58581833,3.258879305,4
3.58450565,3.271902641,4
3.58319428,3.284919133,4
3.581865496,3.297901626,4
3.580540861,3.310881005,4
3.579206691,3.32383433,4
3.57786974,3.336771847,4
3.576535603,3.349700769,4
3.575204424,3.362619481,4
3.573861908,3.375503616,4
3.572525445,3.388379119,4
3.571204697,3.401252965,4
3.569876586,3.414094035,4
3.568524431,3.426863975,4
3.567195788,3.439636018,4
3.565881353,3.452388546,4
3.564547328,3.465069774,4
3.563219026,3.477720698,4
3.56190635,3.490368287,4
3.560566648,3.502976856,4
3.559244428,3.515632694,4
3.55789105,3.528269876,4
3.556556281,3.540953059,4
3.554749971,3.558204845,4
3.552912019,3.575667822,4
3.551042726,3.593182174,4
3.549174474,3.610692098,4
3.547323203,3.628121344,4
3.545480457,3.645306448,4
3.543646456,3.662078975,4
3.541821036,3.678879943,4
3.539964158,3.695887802,4
3.538309952,3.710583635,4
3.537570538,3.717269538,4
3.536868748,3.723584469,4
3.536202652,3.72982961,4
3.536296912,3.728858705,4
3.535615974,3.735309744,4
3.535599865,3.735505157,4
3.535294859,3.738160542,4
3.533979571,3.750765591,4
3.532469962,3.764527314,4
3.533093459,3.757973324,4
3.53324669,3.757334519,4
3.531284456,3.775443442,4
3.529316375,3.793535624,4
3.527341026,3.811610298,4
3.525379284,3.829705789,4
3.523389413,3.847664705,4
3.522269059,3.857515261,4
3.522922654,3.850875665,4
3.523430787,3.845525128,4
3.524090609,3.838839326,4
3.524839792,3.831329983,4
3.52565075,3.822471341,4
3.526260635,3.815890931,4
3.527036693,3.807839627,4
3.526364971,3.814292744,4
3.525696752,3.820751272,4
3.523919539,3.837369838,4
3.521931376,3.855451683,4
3.519980091,3.87359598,4
3.517976747,3.891646894,4
3.515951812,3.909659413,4
3.513960679,3.927727223,4
3.511915243,3.945685828,4
3.510643932,3.95649753,4
3.509938143,3.962887736,4
3.509174056,3.969647768,4
3.508465916,3.976040632,4
3.507733312,3.982383803,4
3.507005233,3.988738981,4
3.508603324,3.974096622,4
3.510557241,3.955958086,4
3.51258308,3.937945413,4
3.514570958,3.919873904,4
3.515572383,3.911849292,4
3.51601803,3.907973115,4
3.516700741,3.90154572,4
3.51737964,3.895113541,4
3.51804526,3.88865863,4
3.518690308,3.882170406,4
3.519411622,3.875811491,4
3.520076701,3.8693536,4
3.520754751,3.862916969,4
3.521416017,3.856450374,4
3.522037923,3.849916901,4
3.522723018,3.843494962,4
3.523358182,3.8369904,4
3.524048145,3.830576598,4
3.523782718,3.833037588,4
3.521786557,3.851101273,4
3.519782213,3.869152892,4
3.517805887,3.887257585,4
3.515812547,3.905331051,4
3.513794944,3.923359999,4
3.511767913,3.941365175,4
3.50973632,3.959362428,4
3.50768528,3.977321495,4
3.506156695,3.990674979,4
3.50549613,3.997139231,4
3.504854673,4.003632856,4
3.504179176,4.01003997,4
3.506010217,3.993467816,4
3.507817323,3.977153482,4
3.509848504,3.959160226,4
3.511845846,3.941101362,4
3.513844339,3.923048048,4
3.515808734,3.904925273,4
3.517792994,3.88683613,4
3.518272443,3.882453072,4
3.517629644,3.888948194,4
3.516984127,3.895438029,4
3.516331795,3.901915157,4
3.515665727,3.908370009,4
3.515021668,3.914860866,4
3.514322793,3.921257899,4
3.513634808,3.927674557,4
3.512912666,3.93403126,4
3.51224426,3.940483591,4
3.511534341,3.946863423,4
3.510806914,3.953212157,4
3.510104891,3.959605419,4
3.509330751,3.965871466,4
3.508618628,3.972247856,4
3.508220352,3.975314319,4
3.508950261,3.968970553,4
3.509685496,3.962638171,4
3.510395934,3.956261625,4
3.511131471,3.949930054,4
3.51184784,3.94356544,4
3.51253659,3.937163563,4
3.513217259,3.930734671,4
3.513892037,3.924295573,4
3.514535039,3.917801368,4
3.515201863,3.91135817,4
3.515877017,3.904920556,4
3.516469485,3.898341586,4
3.517127584,3.891869184,4
3.517743424,3.885283937,4
3.51825788,3.87845718,4
3.519448834,3.865622416,4
3.521380455,3.847448315,4
3.523200237,3.830179219,4
3.524771574,3.816283722,4
3.524123508,3.822772815,4
3.523487874,3.829283519,4
3.522831297,3.835755649,4
3.522165255,3.842207951,4
3.52149624,3.84865946,4
3.520803778,3.856016091,4
3.518881082,3.874206498,4
3.516913067,3.892320095,4
3.514941375,3.910427676,4
3.512944988,3.928490321,4
3.510951474,3.946549897,4
3.508920376,3.964523751,4
3.507810351,3.973467315,4
3.508256942,3.96904313,4
3.508931153,3.962668849,4
3.509569488,3.956175684,4
3.510250982,3.949766885,4
3.510882185,3.943263422,4
3.5115425,3.936808686,4
3.512179232,3.93031453,4
3.511055101,3.940444073,4
3.509050631,3.958492139,4
3.5071785,3.97524499,4
3.506350187,3.981441766,4
3.504752112,3.99762064,4
3.502718003,4.015607904,4
3.500694856,4.033620841,4
3.498640046,4.051573554,4
3.496562999,4.069475215,4
3.494505703,4.087415503,4
3.492594631,4.103282248,4
3.49110588,4.116150822,4
3.490088557,4.124869419,4
3.489367763,4.131220334,4
3.488628593,4.137536657,4
3.489958084,4.125997082,4
3.492032449,4.108074528,4
3.494129117,4.090191314,4
3.496189009,4.072245783,4
3.498230134,4.054263887,4
3.500248599,4.036239312,4
3.502278123,4.018236763,4
3.504297873,4.000214376,4
3.506311397,3.982183352,4
3.508310363,3.964131431,4
3.510300894,3.946060865,4
3.512300617,3.928012472,4
3.514288415,3.909939127,4
3.516295716,3.891914621,4
3.518239173,3.873764267,4
3.520241815,3.855715555,4
3.520508787,3.853846049,4
3.519829185,3.860268793,4
3.519174559,3.866736308,4
3.518333367,3.874437555,4
3.516370899,3.892556548,4
3.514359808,3.910591941,4
3.512373898,3.928671389,4
3.510350535,3.946678074,4
3.5082869,3.964598966,4
3.506181119,3.982393258,4
3.505844194,3.98397009,4
3.506237018,3.979606585,4
3.506878554,3.973130044,4
3.507469686,3.966480404,4
3.507979274,3.959567436,4
3.508492971,3.949913502,4
3.510429586,3.931804372,4
3.512271857,3.914320115,4
3.511967832,3.917324062,4
3.511311701,3.923790632,4
3.510675241,3.930287162,4
3.510007524,3.936726984,4
3.509344362,3.943178169,4
3.508678876,3.949618905,4
3.50800254,3.956046441,4
3.506536193,3.970511392,4
3.504541578,3.98857842,4
3.502502909,4.006566726,4
3.500485504,4.024593441,4
3.498444036,4.042576618,4
3.496376099,4.060511585,4
3.494289671,4.078412282,4
3.492136349,4.096183483,4
3.49256413,4.091636592,4
3.493290115,4.0853026,4
3.494011501,4.07895999,4
3.494729131,4.072610183,4
3.495399543,4.066176229,4
3.496076227,4.059756874,4
3.496720263,4.053274441,4
3.497376536,4.046811815,4
3.49907606,4.030405302,4
3.500940701,4.012736458,4
3.501707436,4.006465791,4
3.502443617,4.000140938,4
3.503044187,3.99359264,4
3.50365725,3.987057296,4
3.504249133,3.980479726,4
3.50434968,3.97778343,4
3.502468964,3.995837042,4
3.501445242,4.014291738,4
3.500154596,4.031746671,4
3.499349258,4.044604861,4
3.498759615,4.062192757,4
3.497740917,4.068153069,4
3.497532925,4.082402821,4
3.496732969,4.090076294,4
3.495714387,4.095902913,4
3.495619983,4.091857387,4
3.496985755,4.075708408,4
3.498730022,4.057325349,4
3.500491989,4.03893259,4
3.502301423,4.020620418,4
3.504016615,4.002155713,4
3.505809705,3.983799069,4
3.507670077,3.965539822,4
3.508130342,3.960254784,4
3.507337958,3.966482408,4
3.506558031,3.972731051,4
3.505784353,3.978989627,4
3.505014449,3.985252219,4
3.504092752,3.99132316,4
3.502912779,3.997176364,4
3.502001834,4.003256317,4
3.501234888,4.00951673,4
3.500469738,4.015777219,4
3.499735526,4.022093554,4
3.498923951,4.02827908,4
3.497571335,4.039499821,4
3.495440175,4.05731234,4
3.493257885,4.075019079,4
3.492669597,4.078394615,4
3.493396986,4.072066447,4
3.494127059,4.065739757,4
3.49486636,4.059414345,4
3.495539381,4.052980204,4
3.496166356,4.046452201,4
3.496758896,4.039798028,4
3.497202858,4.032619283,4
3.497456693,4.023662684,4
3.498574795,4.008629377,4
3.500519726,3.991365853,4
3.50241917,3.973229932,4
3.504465749,3.955278615,4
3.506471542,3.937247094,4
3.508463035,3.919183026,4
3.510445009,3.901246155,4
3.510433424,3.902695521,4
3.509818907,3.909228178,4
3.509049209,3.917694137,4
3.507094419,3.9358209,4
3.505097598,3.953877707,4
3.503063981,3.971868101,4
3.501069537,3.989293279,4
3.498986663,4.007178983,4
3.496817799,4.024844331,4
3.49518093,4.03545489,4
3.495589858,4.031302503,4
3.496239707,4.024877673,4
3.496884767,4.018412973,4
3.497538428,4.011962757,4
3.4981652,4.005466608,4
3.498775736,3.998939078,4
3.499694011,3.989863046,4
3.500359827,3.983033751,4
3.49958565,3.989285044,4
3.497850027,4.007705886,4
3.495810166,4.025683564,4
3.493771058,4.043657294,4
3.491673265,4.061529851,4
3.489568604,4.079372742,4
3.487431108,4.097161266,4
3.485381633,4.115084867,4
3.483911506,4.133486119,4
3.483272782,4.150170087,4
3.48224696,4.167021499,4
3.481988227,4.182871437,4
3.481075426,4.200779938,4
3.479570139,4.20836498,4
3.48046784,4.207237779,4
3.482191406,4.197217371,4
3.483765183,4.178816555,4
3.485375614,4.171020105,4
3.486747938,4.154302375,4
3.488496709,4.144910731,4
3.490223599,4.134671855,4
3.491638092,4.116119689,4
3.493639684,4.109431525,4
3.494903701,4.093494236,4
3.496392193,4.075355939,4
3.497782641,4.056707378,4
3.499312155,4.038188797,4
3.50085273,4.019622166,4
3.502412947,4.00107001,4
3.503174191,3.989471438,4
3.502067678,3.99538527,4
3.50106354,4.001363441,4
3.500136059,4.007405703,4
3.499244094,4.013480057,4
3.498395233,4.019609226,4
3.497540239,4.02572126,4
3.496627784,4.031717423,4
3.495643518,4.037554567,4
3.494496825,4.04169965,4
3.49581316,4.02492285,4
3.497244016,4.008757955,4
3.498998621,3.990392982,4
3.500889077,3.972180231,4
3.502785737,3.953967733,4
3.504617722,3.935684016,4
3.505318879,3.92788102,4
3.505728312,3.923529393,4
3.503677996,3.941481367,4
3.501620197,3.959417466,4
3.499552323,3.977334308,4
3.497458291,3.995192274,4
3.495354605,4.013043248,4
3.493210156,4.03078334,4
3.491142236,4.047631574,4
3.488820775,4.064712902,4
3.486391644,4.080594604,4
3.483780064,4.095137017,4
3.481150699,4.107725405,4
3.479895693,4.114286264,4
3.4788713,4.121005756,4
3.477885476,4.126773521,4
3.47778952,4.125336508,4
3.47993534,4.107558147,4
3.482139098,4.08989453,4
3.484354516,4.072256203,4
3.486538043,4.054553947,4
3.488736323,4.036894023,4
3.490797033,4.021357502,4
3.49157213,4.015122997,4
3.492286428,4.008787462,4
3.492966972,4.002389006,4
3.493604412,3.995913172,4
3.49427579,3.989496208,4
3.494927487,3.983046439,4
3.495537435,3.976523365,4
3.496173182,3.970049577,4
3.496759381,3.963640093,4
3.494866231,3.979933225,4
3.492766445,3.997790134,4
3.490675413,4.015664641,4
3.489588828,4.022797525,4
3.488758425,4.02899923,4
3.487503379,4.042574405,4
3.485508542,4.060552316,4
3.483225757,4.077987163,4
3.480704425,4.094316983,4
3.479898703,4.096027139,4
3.480142842,4.09139956,4
3.480805039,4.084972396,4
3.481430643,4.076551713,4
3.482253595,4.070050326,4
3.483296887,4.064143825,4
3.485348015,4.056855572,4
3.487605431,4.049852557,4
3.487948902,4.059158517,4
3.486841055,4.069523106,4
3.48595528,4.084209109,4
3.485258815,4.102200372,4
3.484022414,4.109316594,4
3.482922158,4.122727655,4
3.481839693,4.138257578,4
3.480362701,4.146648395,4
3.479486315,4.164638068,4
3.47839633,4.17903313,4
3.476790342,4.184564802,4
3.475878963,4.201871596,4
3.474718732,4.216163132,4
3.472838219,4.221742424,4
3.471738047,4.238929752,4
3.472764583,4.234666425,4
3.474205298,4.216422988,4
3.476126539,4.207041902,4
3.478096522,4.197668401,4
3.479471897,4.179261368,4
3.481075655,4.168329443,4
3.482689802,4.157320642,4
3.484197782,4.138910616,4
3.485517779,4.124369742,4
3.486701052,4.11123324,4
3.488030383,4.094076575,4
3.489893106,4.088077126,4
3.492439776,4.071631584,4
3.494297287,4.059616424,4
3.494733243,4.0421577,4
3.493856283,4.038287683,4
3.492045932,4.044314347,4
3.490438404,4.050168428,4
3.48901112,4.05590417,4
3.487749202,4.061653787,4
3.486585658,4.067389232,4
3.485631037,4.072073619,4
3.484731947,4.075948723,4
3.483502529,4.080308849,4
3.482900141,4.078478685,4
3.482337856,4.075409792,4
3.483450675,4.059798182,4
3.484722572,4.041895997,4
3.485994337,4.023542718,4
3.48766433,4.005196335,4
3.489656206,3.987159921,4
3.491658581,3.96912636,4
3.493578801,3.950987216,4
3.494840891,3.938596892,4
3.49335236,3.951679857,4
3.491250061,3.969532484,4
3.489094759,3.987276302,4
3.486930591,4.004995103,4
3.484737427,4.02265597,4
3.482485352,4.040187948,4
3.480183347,4.057604303,4
3.477837643,4.07429466,4
3.475218503,4.090651595,4
3.472376664,4.10560674,4
3.469350163,4.119291803,4
3.466341996,4.132019528,4
3.463207537,4.143885174,4
3.460748839,4.155153599,4
3.457349926,4.16605202,4
3.45716483,4.153443477,4
3.459160808,4.136642736,4
3.461227015,4.118822008,4
3.46345636,4.101233146,4
3.465672122,4.083596648,4
3.467977195,4.066167277,4
3.470255784,4.048688537,4
3.472560739,4.031259785,4
3.474845875,4.013791665,4
3.477152204,3.996369386,4
3.47942984,3.97891121,4
3.48179615,3.961705071,4
3.48332767,3.952721062,4
3.484089789,3.946480493,4
3.484754854,3.940199587,4
3.48281015,3.956797674,4
3.480664914,3.97456788,4
3.478479217,3.992253146,4
3.476238609,4.009824234,4
3.473965547,4.027330154,4
3.471635289,4.044707421,4
3.469210826,4.061771192,4
3.467163325,4.074796721,4
3.465105225,4.08612843,4
3.463574988,4.094124188,4
3.462094552,4.101788722,4
3.460425727,4.108414825,4
3.45909929,4.114864588,4
3.457783362,4.120288479,4
3.457637058,4.117872485,4
3.458285386,4.111438611,4
3.459048284,4.105094999,4
3.460822624,4.099275409,4
3.463419242,4.09175569,4
3.466244813,4.083237694,4
3.469131748,4.074130898,4
3.47205788,4.064511723,4
3.474189824,4.062378468,4
3.47433761,4.076237331,4
3.474508056,4.08950835,4
3.474642814,4.10271198,4
3.474671275,4.117168848,4
3.474649909,4.131558361,4
3.473217115,4.138568869,4
3.471448373,4.143985245,4
3.47037478,4.158409765,4
3.470261876,4.171909062,4
3.468059053,4.186406573,4
3.466029821,4.191699265,4
3.463987124,4.196959496,4
3.462478034,4.211592934,4
3.461817776,4.227010835,4
3.461118917,4.23969939,4
3.460477375,4.239928792,4
3.461647853,4.222159691,4
3.462772325,4.209751233,4
3.463769622,4.200962892,4
3.464754454,4.183465894,4
3.466034333,4.171646475,4
3.467633909,4.166342453,4
3.469022969,4.154392354,4
3.470215096,4.136421934,4
3.471337523,4.119672266,4
3.473631167,4.111686071,4
3.476297682,4.103517486,4
3.478915563,4.095164521,4
3.481634383,4.086774133,4
3.483675036,4.080705958,4
3.483722937,4.074230819,4
3.481920415,4.080000788,4
3.479937446,4.086318585,4
3.478246581,4.100444753,4
3.477630397,4.117384437,4
3.477166705,4.133504475,4
3.476712587,4.148955138,4
3.475755025,4.155852412,4
3.474154019,4.158228911,4
3.473186527,4.165039052,4
3.47168392,4.161736054,4
3.4701698,4.157904618,4
3.468360888,4.154171574,4
3.465863216,4.152637066,4
3.463577959,4.153327874,4
3.462045515,4.154859773,4
3.461552412,4.152998107,4
3.464300845,4.141554013,4
3.465894364,4.134532278,4
3.468475252,4.123449945,4
3.471264171,4.111324807,4
3.47379227,4.099975782,4
3.47634616,4.08539058,4
3.477147965,4.072057599,4
3.477311408,4.061699057,4
3.477382324,4.048887762,4
3.474678041,4.059462482,4
3.471599076,4.070176746,4
3.468566383,4.079229071,4
3.465447465,4.089024983,4
3.462265236,4.098669389,4
3.459206104,4.107148173,4
3.456389185,4.114042952,4
3.453640479,4.12039123,4
3.450646017,4.127609669,4
3.44796494,4.133579902,4
3.445868628,4.13851764,4
3.444115766,4.14325504,4
3.442638334,4.148181168,4
3.441175015,4.152944659,4
3.439891297,4.158116219,4
3.440771051,4.153305923,4
3.442571011,4.148419151,4
3.442931328,4.148314185,4
3.44365384,4.145634538,4
3.444525184,4.142637034,4
3.445104835,4.14152409,4
3.443106874,4.130031223,4
3.440753089,4.12716047,4
3.441839078,4.108760272,4
3.442425312,4.100340137,4
3.443076784,4.093831485,4
3.443747727,4.087329531,4
3.44442122,4.080848994,4
3.445088045,4.074317958,4
3.445742672,4.06767547,4
3.446349951,4.060893278,4
3.446877869,4.053336003,4
3.447259728,4.045292466,4
3.447572196,4.036301066,4
