Mr  xH
7.813154e-08 4.636785e-01
1.562631e-07 4.636785e-01
3.125262e-07 4.636785e-01
6.250525e-07 4.636785e-01
1.250105e-06 4.636785e-01
2.500210e-06 4.636785e-01
5.000420e-06 4.636785e-01
1.000084e-05 4.636785e-01
1.724356e-05 4.636785e-01
2.448628e-05 4.636785e-01
3.897171e-05 4.636785e-01
6.794259e-05 4.636785e-01
1.258843e-04 4.636785e-01
2.417678e-04 4.636785e-01
4.735348e-04 4.636785e-01
8.582557e-04 4.636785e-01
1.726195e-03 4.636785e-01
2.530928e-03 4.636785e-01
3.335662e-03 4.636785e-01
4.598600e-03 4.636785e-01
6.036047e-03 4.636785e-01
6.754770e-03 4.636785e-01
7.473493e-03 4.636785e-01
9.192540e-03 4.636785e-01
1.091159e-02 4.636785e-01
1.263063e-02 4.636785e-01
1.434968e-02 4.636785e-01
1.636319e-02 4.636785e-01
1.736994e-02 4.636785e-01
1.837669e-02 4.636785e-01
2.039020e-02 4.636785e-01
2.240371e-02 4.636785e-01
2.459707e-02 4.636785e-01
2.569375e-02 4.636785e-01
2.679044e-02 4.636785e-01
2.908768e-02 4.636785e-01
3.138493e-02 4.636785e-01
3.377629e-02 4.636785e-01
3.497198e-02 4.636785e-01
3.616766e-02 4.636785e-01
3.864468e-02 4.636785e-01
4.112171e-02 4.636785e-01
4.367695e-02 4.636785e-01
4.495457e-02 4.636785e-01
4.623219e-02 4.636785e-01
4.885904e-02 4.636785e-01
5.148589e-02 4.636785e-01
5.417841e-02 4.636785e-01
5.552468e-02 4.636785e-01
5.687094e-02 4.636785e-01
5.962377e-02 4.636785e-01
6.237661e-02 4.636785e-01
6.518487e-02 4.636785e-01
6.658901e-02 4.636785e-01
6.799314e-02 4.636785e-01
7.085238e-02 4.636785e-01
7.371162e-02 4.636785e-01
7.661772e-02 4.636785e-01
7.807077e-02 4.636785e-01
7.952382e-02 4.636785e-01
8.247300e-02 4.636785e-01
8.542218e-02 4.636785e-01
8.841092e-02 4.636785e-01
8.990529e-02 4.636785e-01
9.139966e-02 4.636785e-01
9.442470e-02 4.636785e-01
9.744975e-02 4.636785e-01
1.005080e-01 4.636785e-01
1.020372e-01 4.636785e-01
1.035663e-01 4.636785e-01
1.066551e-01 4.636785e-01
1.097438e-01 4.636785e-01
1.144185e-01 4.636785e-01
1.167684e-01 4.636785e-01
1.191184e-01 4.636785e-01
1.222601e-01 4.636785e-01
1.254247e-01 4.636785e-01
1.285893e-01 4.636785e-01
1.317746e-01 4.636785e-01
1.349599e-01 4.636785e-01
1.381637e-01 4.636785e-01
1.413759e-01 4.636785e-01
1.445881e-01 4.636785e-01
1.461983e-01 4.636785e-01
1.478086e-01 4.636785e-01
1.510438e-01 4.636785e-01
1.542790e-01 4.636785e-01
1.575272e-01 4.636785e-01
1.591513e-01 4.636785e-01
1.607754e-01 4.636785e-01
1.640349e-01 4.636785e-01
1.672945e-01 4.636785e-01
1.705637e-01 4.636785e-01
1.721983e-01 4.636785e-01
1.738329e-01 4.636785e-01
1.771103e-01 4.648886e-01
1.803878e-01 4.804296e-01
1.820299e-01 4.928274e-01
1.836720e-01 4.993614e-01
1.844930e-01 5.023038e-01
1.853140e-01 5.055676e-01
1.861351e-01 5.101319e-01
1.869561e-01 5.133949e-01
1.886009e-01 5.163393e-01
1.902457e-01 5.228768e-01
1.918905e-01 5.313717e-01
1.935353e-01 5.388938e-01
1.943588e-01 5.440592e-01
1.951822e-01 5.481088e-01
1.960056e-01 5.524575e-01
1.968290e-01 5.574945e-01
1.976525e-01 5.634181e-01
1.984759e-01 5.679316e-01
2.001227e-01 5.732118e-01
2.017710e-01 5.772524e-01
2.034193e-01 5.841967e-01
2.050676e-01 5.940428e-01
2.083650e-01 5.980874e-01
2.133124e-01 6.152688e-01
2.166112e-01 6.300661e-01
2.232084e-01 6.486795e-01
2.265067e-01 6.700616e-01
2.298035e-01 6.852559e-01
2.363947e-01 6.953147e-01
2.429799e-01 6.956761e-01
2.462709e-01 6.959156e-01
2.528441e-01 6.961296e-01
2.594071e-01 6.963866e-01
2.643204e-01 6.965878e-01
2.692270e-01 6.967451e-01
2.724958e-01 6.968665e-01
2.790185e-01 6.970021e-01
2.855250e-01 6.971669e-01
2.903916e-01 6.972980e-01
2.928201e-01 6.973765e-01
2.984786e-01 6.974591e-01
3.017085e-01 6.975444e-01
3.081477e-01 6.976317e-01
3.145649e-01 6.977394e-01
3.177679e-01 6.978143e-01
3.241506e-01 6.978848e-01
3.305087e-01 6.979722e-01
3.368414e-01 6.980531e-01
3.431477e-01 6.981280e-01
3.462873e-01 6.981806e-01
3.541152e-01 6.982387e-01
3.587890e-01 6.983008e-01
3.619001e-01 6.983377e-01
3.680928e-01 6.983803e-01
3.742551e-01 6.984344e-01
3.803864e-01 6.984864e-01
3.864860e-01 6.985370e-01
3.925534e-01 6.985870e-01
3.985880e-01 6.986372e-01
4.015886e-01 6.986753e-01
4.075728e-01 6.987139e-01
4.135228e-01 6.987665e-01
4.194382e-01 6.988202e-01
4.253185e-01 6.988749e-01
4.311633e-01 6.989302e-01
4.369722e-01 6.989855e-01
4.427448e-01 6.990404e-01
4.484807e-01 6.990944e-01
4.570198e-01 6.991597e-01
4.654652e-01 6.992340e-01
4.738350e-01 6.993030e-01
4.793639e-01 6.993561e-01
4.848544e-01 6.993955e-01
4.903063e-01 6.994323e-01
4.957193e-01 6.994666e-01
5.010932e-01 6.994983e-01
5.064280e-01 6.995277e-01
5.117235e-01 6.995548e-01
5.169795e-01 6.995799e-01
5.221960e-01 6.996030e-01
5.273729e-01 6.996243e-01
5.325100e-01 6.996439e-01
5.376073e-01 6.996620e-01
5.426648e-01 6.996787e-01
5.476823e-01 6.996941e-01
5.526599e-01 6.997083e-01
5.575976e-01 6.997215e-01
5.624953e-01 6.997336e-01
5.673530e-01 6.997449e-01
5.721708e-01 6.997554e-01
5.769486e-01 6.997652e-01
5.816864e-01 6.997744e-01
5.863844e-01 6.997830e-01
5.910426e-01 6.997911e-01
5.956610e-01 6.997987e-01
6.002396e-01 6.998060e-01
6.047786e-01 6.998130e-01
6.092781e-01 6.998197e-01
6.137380e-01 6.998261e-01
6.181586e-01 6.998324e-01
6.225399e-01 6.998384e-01
6.268820e-01 6.998443e-01
6.311850e-01 6.998500e-01
6.354491e-01 6.998555e-01
6.396743e-01 6.998609e-01
6.438609e-01 6.998662e-01
6.480088e-01 6.998713e-01
6.521184e-01 6.998763e-01
