#
# Oxygen bound-free opacity as a function of photon energy in gas of solar
# abundance with T = 2.1 × 10^6 K and ρ = 0.06 g cm^−3.
#
# Source: 
#  Dr. Franck Delahaye, LERMA - Observatoire de Paris, Meudon
#
# units:
#  E_photon - eV
#  kappa - a_o^2/atom (a_o = Bohr radius)
#
E_photon  kappa
   1.594523e+02     4.979800e-04
   1.598566e+02     5.132500e-04
   1.602591e+02     5.093850e-04
   1.606616e+02     5.055200e-04
   1.610623e+02     5.017564e-04
   1.614611e+02     4.980100e-04
   1.618599e+02     4.943382e-04
   1.622551e+02     4.907000e-04
   1.626503e+02     4.871100e-04
   1.630455e+02     7.247700e-04
   1.634389e+02     7.247851e-04
   1.638305e+02     7.248001e-04
   1.642220e+02     7.248151e-04
   1.646117e+02     7.248300e-04
   1.649997e+02     7.316600e-04
   1.653858e+02     7.955300e-04
   1.657737e+02     7.952116e-04
   1.661579e+02     7.948962e-04
   1.665422e+02     7.945808e-04
   1.669247e+02     7.942669e-04
   1.673071e+02     7.939530e-04
   1.676877e+02     7.936406e-04
   1.680665e+02     7.933297e-04
   1.684453e+02     7.930188e-04
   1.688223e+02     7.927094e-04
   1.691993e+02     7.924000e-04
   1.695745e+02     7.919740e-04
   1.699478e+02     7.915500e-04
   1.703212e+02     7.910550e-04
   1.706945e+02     7.905600e-04
   1.710660e+02     7.900036e-04
   1.714357e+02     7.894500e-04
   1.718054e+02     7.887934e-04
   1.721733e+02     7.881400e-04
   1.725412e+02     8.076900e-04
   1.729073e+02     8.067777e-04
   1.732715e+02     8.058700e-04
   1.736357e+02     8.048250e-04
   1.740000e+02     8.037800e-04
   1.743624e+02     8.025920e-04
   1.747230e+02     8.014100e-04
   1.750836e+02     8.000750e-04
   1.754442e+02     7.987400e-04
   1.758030e+02     7.972612e-04
   1.761599e+02     7.957900e-04
   1.765169e+02     7.941650e-04
   1.768738e+02     7.925400e-04
   1.772289e+02     7.907654e-04
   1.775823e+02     7.890000e-04
   1.779356e+02     7.871250e-04
   1.782889e+02     7.852500e-04
   1.786404e+02     7.832498e-04
   1.789900e+02     7.812600e-04
   1.793415e+02     7.791189e-04
   1.796894e+02     7.770000e-04
   1.800372e+02     7.747450e-04
   1.803851e+02     7.724900e-04
   1.807311e+02     7.701200e-04
   1.810771e+02     7.677500e-04
   1.814213e+02     7.652650e-04
   1.817655e+02     7.627800e-04
   1.821097e+02     7.601724e-04
   1.824466e+02     7.576200e-04
   1.827927e+02     7.549400e-04
   1.831387e+02     7.522600e-04
   1.834665e+02     7.495795e-04
   1.838125e+02     7.467500e-04
   1.841586e+02     7.438384e-04
   1.844864e+02     7.410800e-04
   1.848324e+02     7.381170e-04
   1.851602e+02     7.353100e-04
   1.855062e+02     7.323214e-04
