#
# Oxygen free-free opacity as a function of photon energy in gas of solar
# abundance with T = 2.1 × 10^6 K and ρ = 0.06 g cm^−3.
#
# Source: 
#  Dr. Franck Delahaye, LERMA - Observatoire de Paris, Meudon
#
# units:
#  E_photon - eV
#  kappa - a_o^2/atom (a_o = Bohr radius)
#
E_photon  kappa
   1.594523e+02     3.613500e-04
   1.598566e+02     3.585637e-04
   1.602591e+02     3.557900e-04
   1.606616e+02     3.530739e-04
   1.610623e+02     3.503700e-04
   1.614611e+02     3.477300e-04
   1.618599e+02     3.450900e-04
   1.622551e+02     3.425250e-04
   1.626503e+02     3.399600e-04
   1.630455e+02     3.374492e-04
   1.634389e+02     3.349500e-04
   1.638305e+02     3.325100e-04
   1.642220e+02     3.300700e-04
   1.646117e+02     3.276844e-04
   1.649997e+02     3.253100e-04
   1.653858e+02     3.229905e-04
   1.657737e+02     3.206600e-04
   1.661579e+02     3.183950e-04
   1.665422e+02     3.161300e-04
   1.669247e+02     3.139250e-04
   1.673071e+02     3.117200e-04
   1.676877e+02     3.095548e-04
   1.680665e+02     3.074000e-04
   1.684453e+02     3.052899e-04
   1.688223e+02     3.031900e-04
   1.691993e+02     3.011300e-04
   1.695745e+02     2.990800e-04
   1.699478e+02     2.970800e-04
   1.703212e+02     2.950800e-04
   1.706945e+02     2.931202e-04
   1.710660e+02     2.911700e-04
   1.714357e+02     2.892600e-04
   1.718054e+02     2.873500e-04
   1.721733e+02     2.854800e-04
   1.725412e+02     2.836100e-04
   1.729073e+02     2.817804e-04
   1.732715e+02     2.799600e-04
   1.736357e+02     2.781750e-04
   1.740000e+02     2.763900e-04
   1.743624e+02     2.746406e-04
   1.747230e+02     2.729000e-04
   1.750836e+02     2.711900e-04
   1.754442e+02     2.694800e-04
   1.758030e+02     2.678058e-04
   1.761599e+02     2.661400e-04
   1.765169e+02     2.645050e-04
   1.768738e+02     2.628700e-04
   1.772289e+02     2.612659e-04
   1.775823e+02     2.596700e-04
   1.779356e+02     2.581000e-04
   1.782889e+02     2.565300e-04
   1.786404e+02     2.549910e-04
   1.789900e+02     2.534600e-04
   1.793415e+02     2.519472e-04
   1.796894e+02     2.504500e-04
   1.800372e+02     2.489800e-04
   1.803851e+02     2.475100e-04
   1.807311e+02     2.460650e-04
   1.810771e+02     2.446200e-04
   1.814213e+02     2.432050e-04
   1.817655e+02     2.417900e-04
   1.821097e+02     2.403902e-04
   1.824466e+02     2.390200e-04
   1.827927e+02     2.376650e-04
   1.831387e+02     2.363100e-04
   1.834665e+02     2.350111e-04
   1.838125e+02     2.336400e-04
   1.841586e+02     2.322997e-04
   1.844864e+02     2.310300e-04
   1.848324e+02     2.297154e-04
   1.851602e+02     2.284700e-04
   1.855062e+02     2.271811e-04
   1.858341e+02     2.259600e-04
   1.861619e+02     2.247584e-04
   1.865079e+02     2.234900e-04
   1.868357e+02     2.222800e-04
   1.871635e+02     2.210700e-04
   1.874913e+02     2.198850e-04
   1.878192e+02     2.187000e-04
   1.881470e+02     2.175350e-04
   1.884748e+02     2.163700e-04
   1.888026e+02     2.152250e-04
   1.891304e+02     2.140800e-04
   1.894582e+02     2.129600e-04
   1.897860e+02     2.118400e-04
   1.901138e+02     2.107350e-04
   1.904417e+02     2.096300e-04
   1.907695e+02     2.085191e-04
   1.910791e+02     2.074700e-04
   1.914069e+02     2.064050e-04
   1.917347e+02     2.053400e-04
   1.920443e+02     2.043249e-04
   1.923721e+02     2.032500e-04
   1.926999e+02     2.021957e-04
   1.930095e+02     2.012000e-04
   1.933374e+02     2.001611e-04
   1.936470e+02     1.991800e-04
   1.939566e+02     1.982183e-04
   1.942844e+02     1.972000e-04
   1.945940e+02     1.962250e-04
