Age,Mass,14Nsurf
458845888.6,2.968714014,2.38E-03
458846950.1,2.968661935,2.38E-03
458848066.5,2.968591371,2.38E-03
458849370.4,2.968484732,2.38E-03
458850996,2.968312596,2.38E-03
458852882.7,2.968056191,2.38E-03
458854996,2.96768823,2.38E-03
458857184.9,2.967208926,2.38E-03
458859966,2.9664249,2.38E-03
458864503.1,2.964761106,2.38E-03
458872332.2,2.960998533,2.38E-03
458886604.6,2.952399285,2.38E-03
458887529.9,2.951885815,2.38E-03
458887553.1,2.951875661,2.38E-03
458887564.9,2.951871684,2.38E-03
458887575.7,2.951868841,2.38E-03
458887586.3,2.951866644,2.38E-03
458887597.5,2.951864829,2.38E-03
458887611.2,2.951863095,2.38E-03
458887644.4,2.951859633,2.38E-03
458887660.4,2.951857636,2.38E-03
458887673.6,2.951855588,2.38E-03
458887685.6,2.951853274,2.38E-03
458887697,2.951850587,2.38E-03
458887708.1,2.951847143,2.38E-03
458887719,2.95184267,2.38E-03
458887730,2.951836806,2.38E-03
458887741.3,2.951829021,2.38E-03
458887753.4,2.951818452,2.38E-03
458887767.1,2.951803266,2.38E-03
458887783.3,2.951780342,2.38E-03
458887804.3,2.951740929,2.38E-03
458887831.4,2.951676829,2.38E-03
458887882.8,2.951512391,2.38E-03
458888031.8,2.950949669,2.38E-03
458888102.9,2.950724895,2.38E-03
458888174.7,2.950546425,2.38E-03
458888265.2,2.950372998,2.38E-03
458888418,2.950152459,2.38E-03
458888666.5,2.949868912,2.38E-03
458888911,2.949646415,2.38E-03
458889169.5,2.94945956,2.38E-03
458889457,2.949295335,2.38E-03
458889774.7,2.94915105,2.38E-03
458890132.7,2.949027791,2.38E-03
458890559,2.948911656,2.38E-03
458891317.8,2.948760251,2.38E-03
458891811,2.94868184,2.38E-03
458892132.3,2.948641953,2.38E-03
458892901,2.948570333,2.38E-03
458897756.8,2.948185873,2.38E-03
458898933.1,2.948071956,2.38E-03
458900057,2.947931886,2.38E-03
458901436.2,2.947709249,2.38E-03
458903176.3,2.947347578,2.38E-03
458905027,2.946860108,2.38E-03
458907160.1,2.946154015,2.38E-03
458910696.9,2.944610746,2.38E-03
458916525.6,2.941306303,2.38E-03
458927794.4,2.932959683,2.38E-03
458941448.8,2.921019914,2.38E-03
458941730.4,2.920812186,2.38E-03
458941743.9,2.920804508,2.38E-03
458941753.8,2.920800068,2.38E-03
458941763.2,2.920796784,2.38E-03
458941772.7,2.920794175,2.38E-03
458941782.9,2.920791977,2.38E-03
458941797.1,2.920789631,2.38E-03
458941827.7,2.920785182,2.38E-03
458941841.9,2.920782589,2.38E-03
458941854.1,2.920779844,2.38E-03
458941865.3,2.920776672,2.38E-03
458941876.1,2.920772884,2.38E-03
458941886.6,2.920768059,2.38E-03
458941897.1,2.92076179,2.38E-03
458941907.7,2.920753593,2.38E-03
458941918.9,2.920742676,2.38E-03
458941931.3,2.920727167,2.38E-03
458941946.3,2.920702681,2.38E-03
458941964.5,2.920664422,2.38E-03
458941986.4,2.92060658,2.38E-03
458942016.2,2.920502681,2.38E-03
458942077.8,2.920215251,2.38E-03
458942216.4,2.919497581,2.38E-03
458942286.3,2.919209729,2.38E-03
458942357.4,2.918972372,2.38E-03
458942448.2,2.91874389,2.38E-03
458942589.1,2.918473308,2.38E-03
458942799.2,2.918155365,2.38E-03
458943015.7,2.917894896,2.38E-03
458943240.7,2.917679484,2.38E-03
458943485.5,2.917494227,2.38E-03
458943751.5,2.917335349,2.38E-03
458944058.6,2.917196238,2.38E-03
458944492.4,2.917044735,2.38E-03
458945146.1,2.916869479,2.38E-03
458945395.1,2.916817409,2.38E-03
458945701.4,2.916767591,2.38E-03
458949341.5,2.916328097,2.38E-03
458950568.8,2.916170433,2.38E-03
458951510.6,2.916014815,2.38E-03
458952615,2.915777919,2.38E-03
458954072.5,2.915375194,2.38E-03
458955670,2.914817176,2.38E-03
458957558.2,2.913980723,2.38E-03
458960534.7,2.912264624,2.38E-03
458966333.5,2.907900643,2.38E-03
458976786.9,2.897658231,2.38E-03
458996517.9,2.873640749,2.38E-03
458997155.1,2.872925314,2.38E-03
458997169.4,2.872912694,2.38E-03
458997178.2,2.872906635,2.38E-03
458997186.4,2.872902259,2.38E-03
458997194.5,2.872898847,2.38E-03
458997203.2,2.872895985,2.38E-03
458997213.7,2.872893289,2.38E-03
458997242.8,2.872887298,2.38E-03
458997258.2,2.872883604,2.38E-03
458997270.6,2.872879868,2.38E-03
458997281.9,2.872875635,2.38E-03
458997292.6,2.872870659,2.38E-03
458997303.1,2.872864308,2.38E-03
458997313.6,2.87285607,2.38E-03
458997324.4,2.872845179,2.38E-03
458997336.3,2.872829869,2.38E-03
458997350.4,2.872806738,2.38E-03
458997366.9,2.872771495,2.38E-03
458997385.9,2.872719214,2.38E-03
458997406.5,2.872648569,2.38E-03
458997434.6,2.872521719,2.38E-03
458997480.9,2.87224504,2.38E-03
458997626.2,2.871172251,2.38E-03
458997701.6,2.870697812,2.38E-03
458997782.6,2.870287317,2.38E-03
458997881.2,2.869902236,2.38E-03
458998021.7,2.869484853,2.38E-03
458998218.5,2.869024824,2.38E-03
458998434.8,2.868623896,2.38E-03
458998664.3,2.868281678,2.38E-03
458998913.9,2.867990905,2.38E-03
458999183.5,2.867748025,2.38E-03
458999474.8,2.867538555,2.38E-03
458999831.1,2.867345233,2.38E-03
459000542.2,2.867058417,2.38E-03
459000893,2.866944955,2.38E-03
459001123.9,2.866886971,2.38E-03
459003122.7,2.866532502,2.38E-03
459005567.9,2.866125401,2.38E-03
459006464.6,2.865935586,2.38E-03
459007443.9,2.865667026,2.38E-03
459008745.6,2.865206175,2.38E-03
459010207.6,2.864550193,2.38E-03
459011924,2.863579888,2.38E-03
459014721.9,2.86153767,2.38E-03
459019742,2.856716021,2.38E-03
459029500.5,2.844546881,2.38E-03
459051112.7,2.810343052,2.38E-03
459051983.6,2.809004751,2.38E-03
459051999.2,2.808985842,2.38E-03
459052007.3,2.808978322,2.38E-03
459052014.6,2.808972957,2.38E-03
459052021.9,2.808968739,2.38E-03
459052029.7,2.808965231,2.38E-03
459052039.1,2.808961945,2.38E-03
459052066,2.808954503,2.38E-03
459052080.4,2.808949912,2.38E-03
459052092.2,2.808945245,2.38E-03
459052102.8,2.808939897,2.38E-03
459052113,2.808933595,2.38E-03
459052123.1,2.808925945,2.38E-03
459052133.1,2.808915702,2.38E-03
459052143.7,2.808901565,2.38E-03
459052155.7,2.808880767,2.38E-03
459052170.5,2.808848374,2.38E-03
459052186.8,2.808803623,2.38E-03
459052205.5,2.808737861,2.38E-03
459052227.2,2.808636776,2.38E-03
459052254.6,2.808476508,2.38E-03
459052313.5,2.808011533,2.38E-03
459052463.2,2.80661269,2.38E-03
459052542.7,2.805986933,2.38E-03
459052636.3,2.805411798,2.38E-03
459052753.3,2.804856723,2.38E-03
459052915.1,2.804269999,2.38E-03
459053113.5,2.803695612,2.38E-03
459053331.3,2.803200373,2.38E-03
459053565.6,2.802769968,2.38E-03
459053819.6,2.80240864,2.38E-03
459054093.6,2.802105106,2.38E-03
459054390.7,2.801843295,2.38E-03
459054804.9,2.801569837,2.38E-03
459055466.9,2.801235314,2.38E-03
459055697.3,2.801144406,2.38E-03
459055973.3,2.8010601,2.38E-03
459059333.4,2.800276816,2.38E-03
459060279,2.800033109,2.38E-03
459061112.7,2.799756557,2.38E-03
459062190.4,2.799290763,2.38E-03
459063543.9,2.798544794,2.38E-03
459065046.6,2.797496995,2.38E-03
459067082.2,2.795680199,2.38E-03
459071419.4,2.79059614,2.38E-03
459079137.6,2.77878007,2.38E-03
459097667.7,2.741680523,2.38E-03
459105141.5,2.725146444,2.38E-03
459105163,2.725108843,2.38E-03
459105170.7,2.725098364,2.38E-03
459105177.3,2.725091344,2.38E-03
459105183.8,2.725085947,2.38E-03
459105190.5,2.725081512,2.38E-03
459105198.2,2.725077581,2.38E-03
459105218.3,2.725069986,2.38E-03
459105235.1,2.725063458,2.38E-03
459105246.4,2.725057911,2.38E-03
459105256.6,2.725051767,2.38E-03
459105266.2,2.725044465,2.38E-03
459105275.6,2.725035386,2.38E-03
459105285.1,2.725023688,2.38E-03
459105294.9,2.725008164,2.38E-03
459105305.8,2.724985536,2.38E-03
459105319.6,2.724948989,2.38E-03
459105335.5,2.724895154,2.38E-03
459105352.8,2.724821365,2.38E-03
459105371.9,2.724717741,2.38E-03
459105397.2,2.724536633,2.38E-03
459105446.3,2.724072905,2.38E-03
459105573.4,2.722505017,2.38E-03
459105652.9,2.721589693,2.38E-03
459105727.5,2.720916685,2.38E-03
459105824.3,2.720238253,2.38E-03
459105958.9,2.719515605,2.38E-03
459106144.2,2.718727965,2.38E-03
459106351.6,2.718027423,2.38E-03
459106576.3,2.717425776,2.38E-03
459106819.6,2.716907494,2.38E-03
459107081,2.716465192,2.38E-03
459107361.5,2.716091274,2.38E-03
459107693.1,2.715759933,2.38E-03
459108301.3,2.715305107,2.38E-03
459108644.8,2.715100281,2.38E-03
459108858,2.715002274,2.38E-03
459110974.5,2.714306479,2.38E-03
459112697,2.713755094,2.38E-03
459113480.6,2.713428519,2.38E-03
459114421.5,2.712919128,2.38E-03
459115664.6,2.712049922,2.38E-03
459117018.2,2.710857795,2.38E-03
459119143.9,2.708409626,2.38E-03
459122283.1,2.703714177,2.38E-03
459128552,2.691622301,2.38E-03
459143120.8,2.65471293,2.38E-03
459156407.5,2.615099358,2.38E-03
459156656.8,2.614432151,2.38E-03
459156664.6,2.614416127,2.38E-03
459156670.7,2.614406482,2.38E-03
459156676.4,2.614399319,2.38E-03
459156682.2,2.614393546,2.38E-03
459156688.6,2.614388588,2.38E-03
459156696.9,2.614383587,2.38E-03
459156719.9,2.614372242,2.38E-03
459156731.2,2.614365492,2.38E-03
459156740.8,2.614358329,2.38E-03
459156749.8,2.614349883,2.38E-03
459156758.5,2.614339567,2.38E-03
459156767.3,2.614326743,2.38E-03
459156776.3,2.61430932,2.38E-03
459156786.1,2.614284829,2.38E-03
459156798.4,2.614245186,2.38E-03
459156813,2.614186557,2.38E-03
459156828.9,2.61410641,2.38E-03
459156846.7,2.613987595,2.38E-03
459156868,2.613806847,2.38E-03
459156906.9,2.613369305,2.38E-03
459156967.2,2.61249633,2.38E-03
459157098.5,2.610267154,2.38E-03
459157173.7,2.609219089,2.38E-03
459157256.4,2.608299061,2.38E-03
459157375.4,2.607290978,2.38E-03
459157535.8,2.606214495,2.38E-03
459157723.8,2.605219772,2.38E-03
459157927.3,2.604346706,2.38E-03
459158146.4,2.603615488,2.38E-03
459158381,2.602997184,2.38E-03
459158628.8,2.602481715,2.38E-03
459158899.8,2.602045666,2.38E-03
459159276.9,2.601585852,2.38E-03
459159793.1,2.601100336,2.38E-03
459159990.1,2.600956595,2.38E-03
459160300.5,2.600783667,2.38E-03
459163214.2,2.599446459,2.38E-03
459163948.9,2.599042171,2.38E-03
459164726.3,2.598487919,2.38E-03
459165783.8,2.597511689,2.38E-03
459167024.7,2.596054936,2.38E-03
459168771.1,2.593393473,2.38E-03
459171142.9,2.588824505,2.38E-03
459174961.4,2.579580891,2.38E-03
459183408.9,2.553467678,2.38E-03
459192099.8,2.521022936,2.38E-03
459201528.4,2.481142307,2.38E-03
459206499.4,2.459146579,2.38E-03
459206512.8,2.459099015,2.38E-03
459206518.6,2.459083267,2.38E-03
459206523.6,2.459072584,2.38E-03
459206528.5,2.459064276,2.38E-03
459206533.6,2.459057398,2.38E-03
459206539.4,2.459051418,2.38E-03
459206547.8,2.459044645,2.38E-03
459206568.4,2.459030398,2.38E-03
459206578.1,2.459022067,2.38E-03
459206586.5,2.459012866,2.38E-03
459206594.6,2.459001981,2.38E-03
459206602.6,2.458988351,2.38E-03
459206610.7,2.458970978,2.38E-03
459206619.2,2.458947028,2.38E-03
459206628.6,2.458912823,2.38E-03
459206640.8,2.458856391,2.38E-03
459206655.6,2.458770602,2.38E-03
459206672.3,2.45864464,2.38E-03
459206690.3,2.458472945,2.38E-03
459206717.2,2.458134641,2.38E-03
459206758.2,2.457475403,2.38E-03
459206820.7,2.456166836,2.38E-03
459206967.9,2.452801239,2.38E-03
459207039,2.451506358,2.38E-03
459207134.1,2.450150942,2.38E-03
459207264.7,2.448688537,2.38E-03
459207433.1,2.447196914,2.38E-03
459207625.2,2.445832465,2.38E-03
459207836.2,2.444646681,2.38E-03
459208062.8,2.443624161,2.38E-03
459208303.3,2.442763642,2.38E-03
459208556.6,2.442063467,2.38E-03
459208842.8,2.441453737,2.38E-03
459209301.8,2.440716212,2.38E-03
459209675.4,2.440241727,2.38E-03
459209869.1,2.440053013,2.38E-03
459211575.6,2.438869221,2.38E-03
459213060.1,2.43785524,2.38E-03
459213740.3,2.437244771,2.38E-03
459214586.3,2.436261628,2.38E-03
459215708.4,2.434583333,2.38E-03
459216942.8,2.432247483,2.38E-03
459219030.4,2.427150694,2.38E-03
459222174.7,2.417193182,2.38E-03
459226553.8,2.400030812,2.38E-03
459232230.2,2.373515884,2.38E-03
459236205.2,2.352733637,2.38E-03
459240613.7,2.327610586,2.38E-03
459244873.8,2.301373517,2.38E-03
459248850.2,2.275242669,2.38E-03
459252903.3,2.24727202,2.38E-03
459254884.8,2.233572843,2.38E-03
459254894.7,2.23351674,2.38E-03
459254899.4,2.233495851,2.38E-03
459254903.6,2.233481323,2.38E-03
459254907.8,2.23347003,2.38E-03
459254912,2.233460875,2.38E-03
459254916.7,2.233453062,2.38E-03
459254922.4,2.233445549,2.38E-03
459254938.8,2.233429033,2.38E-03
459254948.1,2.233418728,2.38E-03
459254955.4,2.233408693,2.38E-03
459254962.2,2.233396776,2.38E-03
459254968.8,2.233382017,2.38E-03
459254975.6,2.233363402,2.38E-03
459254982.6,2.23333823,2.38E-03
459254990.1,2.233303829,2.38E-03
459254998.4,2.233256193,2.38E-03
459255008.1,2.233184951,2.38E-03
459255022.5,2.233045988,2.38E-03
459255039.1,2.232846248,2.38E-03
459255056,2.232591856,2.38E-03
459255086.6,2.231963392,2.38E-03
459255122.3,2.231067235,2.38E-03
459255167.4,2.22963836,2.38E-03
459255284.9,2.22532426,2.38E-03
459255353.4,2.22308819,2.38E-03
459255430.8,2.221072421,2.38E-03
459255543.7,2.218762977,2.38E-03
459255691.1,2.216375945,2.38E-03
459255866.7,2.214097352,2.38E-03
459256063.1,2.212055774,2.38E-03
459256275.8,2.210272813,2.38E-03
459256503.7,2.208783973,2.38E-03
459256743.2,2.207551109,2.38E-03
459256995.2,2.206521476,2.38E-03
459257285.9,2.205589966,2.38E-03
459257772.3,2.204441631,2.38E-03
459258012.2,2.203991701,2.38E-03
459258236.7,2.203667175,2.38E-03
459260641.1,2.200983736,2.38E-03
459261336.4,2.200082494,2.38E-03
459262012.1,2.198953224,2.38E-03
459262917.9,2.196990876,2.38E-03
459264047.7,2.19385663,2.38E-03
459265680.5,2.187990818,2.38E-03
459267754.2,2.17850487,2.38E-03
459271143.9,2.159074957,2.38E-03
459274835.2,2.133399334,2.38E-03
459278553.6,2.103453913,2.38E-03
459282246.5,2.069792528,2.38E-03
459285765.9,2.034000977,2.38E-03
459289495.7,1.991907253,2.38E-03
459293151.8,1.946056965,2.38E-03
459296683,1.896845535,2.38E-03
459300295.1,1.841336045,2.38E-03
459302325.7,1.808497071,2.38E-03
459302334.4,1.808378337,2.38E-03
459302338,1.808339745,2.38E-03
459302341.3,1.808312295,2.38E-03
459302344.4,1.808291704,2.38E-03
459302347.5,1.808274825,2.38E-03
459302350.8,1.808261044,2.38E-03
459302354.4,1.808249066,2.38E-03
459302358.6,1.80823801,2.38E-03
459302365.8,1.808223464,2.38E-03
459302377.9,1.808201586,2.38E-03
459302383.4,1.808189317,2.38E-03
459302388.3,1.808175762,2.38E-03
459302393.1,1.808159125,2.38E-03
459302397.8,1.808137671,2.38E-03
459302402.7,1.808109389,2.38E-03
459302407.9,1.808071158,2.38E-03
459302413.7,1.808018635,2.38E-03
459302420.1,1.807945015,2.38E-03
459302427.4,1.80783733,2.38E-03
459302436.5,1.807668268,2.38E-03
459302447.5,1.807407783,2.38E-03
459302462.5,1.80695513,2.38E-03
459302489.2,1.805892914,2.38E-03
459302512.1,1.804758447,2.38E-03
459302541.3,1.803035556,2.38E-03
459302560.6,1.801879227,2.38E-03
459302575.2,1.800938355,2.38E-03
459302590.2,1.799900758,2.38E-03
459302609.9,1.798450269,2.38E-03
459302654.5,1.794823239,2.38E-03
459302674.3,1.7932473,2.38E-03
459302716.6,1.789742254,2.38E-03
459302811.2,1.782325989,2.38E-03
459302899.2,1.776818874,2.38E-03
459303007.1,1.771428578,2.38E-03
459303153.3,1.765596705,2.38E-03
459303331.9,1.759947079,2.38E-03
459303530,1.754963699,2.38E-03
459303740.4,1.750708151,2.38E-03
459303961,1.747098329,2.38E-03
459304188.1,1.744138621,2.38E-03
459304421.2,1.741691921,2.38E-03
459304675.1,1.739631331,2.38E-03
459305030.8,1.737379155,2.38E-03
459305328,1.735895085,2.38E-03
459305536.6,1.735088532,2.38E-03
459307438.4,1.729642098,2.38E-03
459308186.9,1.727254023,2.38E-03
459308757.5,1.724909036,2.38E-03
459309460.3,1.721215191,2.38E-03
459310368.1,1.715135035,2.38E-03
459311508.1,1.705378907,2.38E-03
459313063.1,1.688200458,2.38E-03
459315251.5,1.657199645,2.38E-03
459317978.6,1.607809915,2.38E-03
459321059.9,1.536425226,2.38E-03
459323587.9,1.462457861,2.38E-03
459325872.5,1.378403063,2.38E-03
459327932.3,1.281819394,2.38E-03
459330113.4,1.142838123,2.38E-03
459331938.1,0.961064265,2.38E-03
459332169.4,0.929830433,2.38E-03
459332361.7,0.901973511,2.38E-03
459332520.3,0.877581228,2.38E-03
459332656.4,0.855510083,2.38E-03
459332769.6,0.836299309,2.38E-03
459332869.6,0.818665994,2.38E-03
459332956.7,0.80279291,2.38E-03
459333032.4,0.788594601,2.38E-03
459333100.8,0.775442728,2.38E-03
459333187.7,0.75834975,2.38E-03
459333262.5,0.743284897,2.38E-03
459333325.6,0.730379389,2.38E-03
459333380.4,0.719081153,2.38E-03
459333426,0.709679139,2.38E-03
459333465.7,0.701515499,2.38E-03
459333498.3,0.694893447,2.38E-03
459333526.5,0.689230768,2.38E-03
459333549.5,0.68473085,2.38E-03
459333570.4,0.680709723,2.38E-03
459333589.7,0.677110903,2.38E-03
459333606.5,0.674054124,2.38E-03
459333622.1,0.67131075,2.38E-03
459333636,0.668917646,2.38E-03
459333648,0.666930137,2.38E-03
459333657.7,0.66536685,2.38E-03
459333667.1,0.663894156,2.38E-03
459333675.9,0.662584013,2.38E-03
459333683.9,0.661431669,2.38E-03
459333691.1,0.660439559,2.38E-03
459333697.6,0.659575756,2.38E-03
459333703.5,0.658813142,2.38E-03
459333709,0.658143882,2.38E-03
459333713.9,0.657561554,2.38E-03
459333718.1,0.657084088,2.38E-03
459333722.1,0.656652643,2.38E-03
459333725.5,0.656294282,2.38E-03
459333728.6,0.655988947,2.38E-03
459333731.3,0.655727432,2.38E-03
459333733.8,0.655503382,2.38E-03
459333735.9,0.655313653,2.38E-03
459333737.8,0.655154863,2.38E-03
459333739.3,0.655036066,2.38E-03
459333740.7,0.654931279,2.38E-03
459333742.1,0.654823243,2.38E-03
459333743.1,0.654755419,2.38E-03
459333743.4,0.654748634,2.38E-03
459333743.6,0.654741848,2.38E-03
459333743.8,0.654735062,2.38E-03
459333744.1,0.654728277,2.38E-03
459333744.3,0.654721491,2.38E-03
459333744.6,0.654714706,2.38E-03
459333744.8,0.65470792,2.38E-03
459333745.1,0.654701134,2.38E-03
459333745.3,0.654694349,2.38E-03
459333745.5,0.654687563,2.38E-03
459333745.8,0.654680777,2.38E-03
459333746,0.654673992,2.38E-03
459333746.3,0.654667206,2.38E-03
459333746.5,0.654660421,2.38E-03
459333746.8,0.654653635,2.38E-03
459333747,0.654646849,2.38E-03
459333747.2,0.654640064,2.38E-03
459333747.5,0.654633278,2.38E-03
459333747.7,0.654626493,2.38E-03
459333748,0.654619707,2.38E-03
459333748.2,0.654612921,2.38E-03
459333748.5,0.654606136,2.38E-03
459333748.7,0.65459935,2.38E-03
459333749,0.654592565,2.38E-03
459333749.2,0.654585779,2.38E-03
459333749.4,0.654578993,2.38E-03
459333749.7,0.654572208,2.38E-03
459333749.9,0.654565422,2.38E-03
459333750.2,0.654558637,2.38E-03
459333750.4,0.654551851,2.38E-03
459333750.7,0.654545065,2.38E-03
459333750.9,0.65453828,2.38E-03
459333751.1,0.654531494,2.38E-03
459333751.4,0.654524708,2.38E-03
459333751.6,0.654517923,2.38E-03
459333751.9,0.654511137,2.38E-03
459333752.1,0.654504352,2.38E-03
459333752.4,0.654497566,2.38E-03
459333752.6,0.65449078,2.38E-03
459333752.8,0.654483995,2.38E-03
459333753.1,0.654477209,2.38E-03
459333753.3,0.654470424,2.38E-03
459333753.6,0.654463638,2.38E-03
459333753.8,0.654456852,2.38E-03
459333754.1,0.654450067,2.38E-03
459333754.3,0.654443281,2.38E-03
459333754.5,0.654436496,2.38E-03
459333754.8,0.65442971,2.38E-03
459333755,0.654422924,2.38E-03
459333755.3,0.654416139,2.38E-03
459333755.5,0.654409353,2.38E-03
459333755.8,0.654402567,2.38E-03
459333756,0.654395782,2.38E-03
459333756.2,0.654388996,2.38E-03
459333756.5,0.654382211,2.38E-03
459333756.7,0.654375425,2.38E-03
459333757,0.654368639,2.38E-03
459333757.2,0.654361854,2.38E-03
459333757.5,0.654355068,2.38E-03
459333757.7,0.654348283,2.38E-03
459333758,0.654341497,2.38E-03
459333758.2,0.654334711,2.38E-03
459333758.4,0.654327926,2.38E-03
459333758.7,0.65432114,2.38E-03
459333758.9,0.654314355,2.38E-03
459333759.2,0.654307569,2.38E-03
459333759.4,0.654300783,2.38E-03
459333759.7,0.654293998,2.38E-03
459333759.9,0.654287212,2.38E-03
459333760.1,0.654280426,2.38E-03
459333760.4,0.654273641,2.38E-03
459333760.6,0.654266855,2.38E-03
459333760.9,0.65426007,2.38E-03
459333761.3,0.654254671,2.38E-03
459333762.3,0.654252196,2.38E-03
459333763.4,0.654249675,2.38E-03
459333764.5,0.654247096,2.38E-03
459333765.6,0.654244501,2.38E-03
459333766.8,0.654241986,2.38E-03
459333768,0.654239636,2.38E-03
459333769.1,0.654237458,2.38E-03
459333770.2,0.654235455,2.38E-03
459333771.3,0.654233574,2.38E-03
459333772.4,0.65423176,2.38E-03
459333773.5,0.65422997,2.38E-03
459333774.7,0.654228181,2.38E-03
459333775.9,0.654226381,2.38E-03
459333777.2,0.654224561,2.38E-03
459333778.5,0.654222729,2.38E-03
459333780,0.654220873,2.38E-03
459333781.3,0.654219265,2.38E-03
459333782.6,0.654217771,2.38E-03
459333783.9,0.65421629,2.38E-03
459333785.3,0.654214805,2.38E-03
459333786.8,0.654213312,2.38E-03
459333788.3,0.654211805,2.38E-03
459333790,0.654210277,2.38E-03
459333794.8,0.654205838,2.38E-03
459333796.2,0.654204675,2.38E-03
459333797.6,0.654203556,2.38E-03
459333799.9,0.654201767,2.38E-03
459333804.1,0.654198579,2.38E-03
459333805.3,0.654197712,2.38E-03
459333808.3,0.654195762,2.38E-03
459333812.2,0.654193183,2.38E-03
459333813.7,0.654192269,2.38E-03
459333818.9,0.654189172,2.38E-03
459333820.4,0.654188379,2.38E-03
459333826.5,0.654185056,2.38E-03
459333833.6,0.654181515,2.38E-03
459333834.9,0.654180939,2.38E-03
459333836.8,0.654180102,2.38E-03
459333846,0.654176097,2.38E-03
459333847.3,0.654175566,2.38E-03
459333849.3,0.654174795,2.38E-03
459333852.1,0.654173758,2.38E-03
459333854.1,0.654173055,2.38E-03
459333855.6,0.654172549,2.38E-03
459333857,0.654172044,2.38E-03
459333858.5,0.654171539,2.38E-03
459333859.5,0.654171118,2.38E-03
459333860.5,0.65417073,2.38E-03
459333861.5,0.654170348,2.38E-03
459333862.9,0.654169867,2.38E-03
459333865,0.654169164,2.38E-03
459333868,0.654168196,2.38E-03
459333872,0.654166964,2.38E-03
459333874.8,0.654166154,2.38E-03
459333877.2,0.654165463,2.38E-03
459333879.6,0.654164772,2.38E-03
459333881.4,0.654164183,2.38E-03
459333883.1,0.654163648,2.38E-03
459333885,0.654163109,2.38E-03
459333887.3,0.654162443,2.38E-03
459333890.7,0.654161524,2.38E-03
459333895.3,0.654160349,2.38E-03
459333900.9,0.654158969,2.38E-03
459333906.6,0.654157679,2.38E-03
459333911.9,0.654156492,2.38E-03
459333915.5,0.654155663,2.38E-03
459333917.9,0.654155086,2.38E-03
459333921.2,0.654154352,2.38E-03
459333925.9,0.654153372,2.38E-03
459333931.9,0.654152158,2.38E-03
459333939,0.654150813,2.38E-03
459333947.3,0.654149324,2.38E-03
459333956.3,0.654147792,2.38E-03
459333966.6,0.654146157,2.38E-03
459333975.4,0.654144833,2.38E-03
459333976.9,0.654144618,2.38E-03
459333979.3,0.654144271,2.38E-03
459333984.7,0.654143442,2.38E-03
459333992,0.654142402,2.38E-03
459334001.1,0.654141171,2.38E-03
459334011.6,0.654139848,2.38E-03
459334023,0.654138492,2.38E-03
459334035.9,0.654137073,2.38E-03
459334049.4,0.65413568,2.38E-03
459334064,0.654134284,2.38E-03
459334079,0.654132964,2.38E-03
459334094.1,0.654131734,2.38E-03
459334109,0.654130613,2.38E-03
459334124.2,0.65412956,2.38E-03
459334140.3,0.654128528,2.38E-03
459334157.2,0.65412754,2.38E-03
459334174.7,0.654126602,2.38E-03
459334193.2,0.654125698,2.38E-03
459334213.1,0.654124817,2.38E-03
459334234.4,0.654123964,2.38E-03
459334255.9,0.654123194,2.38E-03
459334278.1,0.654122483,2.38E-03
459334301.3,0.654121822,2.39E-03
459334328.6,0.65412114,2.39E-03
459334353,0.654120605,2.39E-03
459334379.9,0.654120098,2.39E-03
459334408,0.654119641,2.39E-03
459334437.3,0.654119236,2.39E-03
459334468.9,0.654118875,2.39E-03
459334501.9,0.654118558,2.39E-03
459334536.5,0.654118298,2.39E-03
459334573.1,0.654118077,2.39E-03
459334610.4,0.654117902,2.39E-03
459334647.4,0.654117777,2.39E-03
459334682.6,0.654117688,2.39E-03
459334714.4,0.654117633,2.39E-03
459334741.8,0.654117599,2.39E-03
459334764.8,0.654117579,2.39E-03
459334783,0.654117568,2.39E-03
459334797.6,0.654117562,2.39E-03
459334809.3,0.654117559,2.39E-03
459334818.8,0.654117557,2.39E-03
459334826.7,0.654117555,2.39E-03
459334833.3,0.654117555,2.39E-03
459334839.1,0.654117554,2.39E-03
459334844.4,0.654117554,2.39E-03
459334849.3,0.654117554,2.39E-03
459334853.9,0.654117554,2.39E-03
459334858.4,0.654117554,2.39E-03
459334862.7,0.654117553,2.39E-03
459334867.1,0.654117553,2.39E-03
459334871.5,0.654117553,2.39E-03
459334876.1,0.654117553,2.39E-03
459334880.8,0.654117553,2.39E-03
459334885.8,0.654117553,2.39E-03
459334891.2,0.654117553,2.39E-03
459334897,0.654117553,2.39E-03
459334903.5,0.654117553,2.39E-03
459334910.7,0.654117553,2.39E-03
459334918.9,0.654117553,2.39E-03
459334928.4,0.654117553,2.39E-03
459334939.7,0.654117553,2.39E-03
459334953.1,0.654117553,2.39E-03
459334970,0.654117553,2.39E-03
459334991,0.654117553,2.39E-03
459335018.5,0.654117553,2.39E-03
459335055.7,0.654117553,2.39E-03
459335106.1,0.654117553,2.39E-03
459335178.5,0.654117553,2.39E-03
459335283.8,0.654117553,2.39E-03
459335438.5,0.654117553,2.39E-03
459335666.9,0.654117553,2.39E-03
459336000.5,0.654117553,2.39E-03
459336476.1,0.654117553,2.39E-03
459337129.5,0.654117552,2.39E-03
459337986.6,0.654117552,2.39E-03
459339065.5,0.654117552,2.40E-03
459340385.7,0.654117551,2.40E-03
459341911.3,0.654117551,2.40E-03
459343695.3,0.65411755,2.40E-03
