Age,Mass,14Nsurf
6138007.311,27.73837582,3.22E-03
6138068.735,27.73810809,3.22E-03
6138130.597,27.73784041,3.22E-03
6138191.072,27.73758061,3.22E-03
6138251.67,27.73732213,3.22E-03
6138311.889,27.7370671,3.22E-03
6138371.243,27.73681757,3.22E-03
6138430.112,27.73657182,3.22E-03
6138488.32,27.73633048,3.22E-03
6138546.544,27.73609077,3.22E-03
6138604.179,27.73585515,3.22E-03
6138661.211,27.73562368,3.22E-03
6138717.87,27.73539531,3.22E-03
6138773.84,27.73517127,3.22E-03
6138830.147,27.73494741,3.22E-03
6138885.652,27.73472835,3.22E-03
6138940.965,27.73451144,3.22E-03
6138995.509,27.73429918,3.22E-03
6139050.546,27.73408636,3.22E-03
6139104.828,27.73387804,3.22E-03
6139158.6,27.73367298,3.22E-03
6139212.73,27.73346806,3.22E-03
6139266.334,27.73326642,3.22E-03
6139320.327,27.73306474,3.22E-03
6139372.956,27.73286943,3.22E-03
6139426.054,27.73267371,3.22E-03
6139479.122,27.73247942,3.22E-03
6139531.431,27.73228911,3.22E-03
6139584.104,27.73209882,3.22E-03
6139636.973,27.73190897,3.22E-03
6139689.233,27.73172265,3.22E-03
6139742.217,27.73153488,3.22E-03
6139794.142,27.7313521,3.22E-03
6139847.319,27.73116609,3.22E-03
6139900.028,27.73098287,3.22E-03
6139952.833,27.73080051,3.22E-03
6140005.245,27.73062056,3.22E-03
6140057.685,27.73044174,3.22E-03
6140110.453,27.73026284,3.22E-03
6140162.978,27.73008586,3.22E-03
6140215.941,27.72990852,3.22E-03
6140269.574,27.72972996,3.22E-03
6140322.184,27.72955599,3.22E-03
6140375.01,27.72938227,3.22E-03
6140427.956,27.72920924,3.22E-03
6140481.968,27.72903383,3.22E-03
6140534.797,27.72886319,3.22E-03
6140588.547,27.72869074,3.22E-03
6140642.382,27.72851898,3.22E-03
6140695.738,27.72834973,3.22E-03
6140749.852,27.72817916,3.22E-03
6140803.228,27.72801183,3.22E-03
6140857.353,27.72784322,3.22E-03
6140911.595,27.72767526,3.22E-03
6140966.061,27.72750754,3.22E-03
6141020.37,27.72734137,3.22E-03
6141074.792,27.72717582,3.22E-03
6141129.497,27.72701033,3.22E-03
6141184.953,27.72684369,3.22E-03
6141240.432,27.7266779,3.22E-03
6141294.513,27.72651718,3.22E-03
6141349.624,27.72635451,3.22E-03
6141405.765,27.72618973,3.22E-03
6141461.29,27.72602766,3.22E-03
6141518.745,27.7258611,3.22E-03
6141575.089,27.72569864,3.22E-03
6141632.127,27.72553514,3.22E-03
6141689.232,27.72537253,3.22E-03
6141746.48,27.72521044,3.22E-03
6141804.745,27.72504642,3.22E-03
6141861.868,27.72488666,3.22E-03
6141921.145,27.72472189,3.22E-03
6141979.963,27.72455932,3.22E-03
6142038.842,27.72439761,3.22E-03
6142098.5,27.72423482,3.22E-03
6142160.203,27.72406744,3.22E-03
6142218.602,27.72390993,3.22E-03
6142279.38,27.72374717,3.22E-03
6142340.595,27.72358422,3.22E-03
6142402.578,27.72341355,3.22E-03
6142466.318,27.72321939,3.22E-03
6142529.322,27.7230078,3.22E-03
6142595.918,27.72276304,3.22E-03
6142659.15,27.72251058,3.22E-03
6142728.11,27.72220871,3.22E-03
6142798.054,27.72187783,3.22E-03
6142860.592,27.72156128,3.22E-03
6142936.311,27.72114432,3.22E-03
6143004.027,27.72074608,3.22E-03
6143076.606,27.72029046,3.22E-03
6143149.436,27.71979964,3.22E-03
6143223.596,27.71926798,3.22E-03
6143300.126,27.71868714,3.22E-03
6143377.36,27.71808149,3.22E-03
6143459.548,27.71742973,3.22E-03
6143541.795,27.71677037,3.22E-03
6143623.788,27.71610519,3.22E-03
6143708.963,27.71540688,3.22E-03
6143802.385,27.71463161,3.22E-03
6143891.524,27.71388401,3.22E-03
6143988.209,27.7130638,3.22E-03
6144084.384,27.71223856,3.22E-03
6144186.408,27.71135358,3.22E-03
6144292.449,27.71042287,3.22E-03
6144402.768,27.70944418,3.22E-03
6144520.052,27.70839175,3.22E-03
6144642.133,27.70728392,3.22E-03
6144769.854,27.70611253,3.22E-03
6144904.408,27.70486368,3.22E-03
6145044.948,27.70354544,3.22E-03
6145193.026,27.7021415,3.22E-03
6145347.457,27.70066016,3.22E-03
6145513.582,27.69904937,3.22E-03
6145689.258,27.69732749,3.22E-03
6145870.584,27.6955311,3.22E-03
6146065.307,27.69358077,3.22E-03
6146270.744,27.69150078,3.22E-03
6146483.6,27.68932223,3.22E-03
6146709.099,27.68698932,3.22E-03
6146949.288,27.68447767,3.22E-03
6147347.869,27.68025157,3.22E-03
6147757.644,27.67583535,3.22E-03
6148194.435,27.67105046,3.23E-03
6148653.053,27.66594411,3.23E-03
6149119.755,27.66066183,3.23E-03
6149585.703,27.65530116,3.23E-03
6150051.897,27.64985012,3.23E-03
6150519.244,27.64429376,3.23E-03
6150996.837,27.63851949,3.23E-03
6151488.302,27.63247887,3.23E-03
6151987.91,27.62623587,3.23E-03
6152496.189,27.6197757,3.23E-03
6153003.068,27.61322534,3.23E-03
6153540.825,27.60615718,3.23E-03
6154073.057,27.59904251,3.23E-03
6154600.949,27.59186858,3.24E-03
6155153.525,27.58422899,3.24E-03
6155736.846,27.5760277,3.24E-03
6156310.221,27.56782941,3.24E-03
6156922.428,27.55892679,3.24E-03
6157555.441,27.54956576,3.24E-03
6158217.972,27.53960108,3.24E-03
6158924.631,27.52879142,3.25E-03
6159653.548,27.51745226,3.25E-03
6160782.103,27.49955172,3.25E-03
6163536.654,27.45514454,3.26E-03
6168674.627,27.37058117,3.27E-03
6173444.694,27.29019928,3.28E-03
6176414.254,27.23894121,3.29E-03
6177828.796,27.2139487,3.29E-03
6178390.776,27.2037941,3.29E-03
6178630.194,27.19937017,3.30E-03
6179421.144,27.18422775,3.30E-03
6181339.468,27.14659952,3.31E-03
6183715.611,27.09874422,3.32E-03
6186705.159,27.03697618,3.34E-03
6190225.205,26.96241988,3.35E-03
6194312.328,26.8737262,3.37E-03
6198942.95,26.77078276,3.39E-03
6204375.851,26.64710335,3.42E-03
6210883.708,26.49539701,3.45E-03
6218796.288,26.3065295,3.49E-03
6229797.651,26.03753747,3.53E-03
6258408.105,25.31974314,3.63E-03
6310729.873,24.00651642,3.82E-03
6337109.578,23.36134561,3.95E-03
6356745.177,22.89299148,4.04E-03
6373639.533,22.50001612,4.12E-03
6388560.627,22.16164281,4.20E-03
6401875.735,21.8673121,4.28E-03
6413762.845,21.61116887,4.35E-03
6424568.431,21.38430437,4.42E-03
6434468.176,21.18182679,4.49E-03
6443330.571,21.00526212,4.56E-03
6451393.852,20.84876652,4.63E-03
6458778.635,20.7091818,4.69E-03
6465410.667,20.58711879,4.75E-03
6471664.277,20.47503941,4.81E-03
6477519.7,20.37287023,4.87E-03
6481319.313,20.30823964,4.91E-03
6487329.989,20.20902227,4.97E-03
6493224.054,20.11402551,5.04E-03
6498090.036,20.03776793,5.10E-03
6502861.39,19.96496462,5.16E-03
6507577.187,19.89489987,5.22E-03
6512424.057,19.82479074,5.29E-03
6517399.049,19.75472769,5.36E-03
6522606.788,19.68332712,5.44E-03
6528170.416,19.60907814,5.53E-03
6534719.993,19.52400903,5.64E-03
6545693.518,19.38537757,5.86E-03
6567295.649,19.11832619,6.19E-03
6592301.562,18.80832468,6.44E-03
6609433.818,18.59055462,6.56E-03
6622685.899,18.41753295,6.65E-03
6637270.142,18.22227613,6.75E-03
6646689.158,18.09295777,6.85E-03
6652940.568,18.00487859,6.94E-03
6657607.4,17.93742904,7.01E-03
6661148.586,17.8848963,7.08E-03
6664087.333,17.84015752,7.14E-03
6666740.943,17.79870665,7.19E-03
6669827.782,17.74914137,7.25E-03
6675083.666,17.66273894,7.32E-03
6678731.955,17.60135251,7.37E-03
6680454.343,17.57168161,7.40E-03
6681240.942,17.55777534,7.42E-03
6683423.296,17.51808805,7.46E-03
6686021.417,17.46966144,7.49E-03
6689220.585,17.40850808,7.54E-03
6693022.915,17.33400419,7.58E-03
6697496.298,17.24419293,7.62E-03
6702642.292,17.13836699,7.67E-03
6708768.655,17.0093258,7.71E-03
6715479.544,16.8646672,7.77E-03
6721890.061,16.72325906,7.83E-03
6728406.718,16.57598126,7.90E-03
6734279.633,16.43996871,7.95E-03
6739010.307,16.327612,8.00E-03
6742601.728,16.24007373,8.03E-03
6744805.496,16.18505103,8.06E-03
6745940.416,16.15617094,8.08E-03
6746120.827,16.1515371,8.08E-03
6746278.896,16.14746664,8.08E-03
6746401.114,16.1443118,8.09E-03
6746551.523,16.14041526,8.09E-03
6746688.474,16.13686162,8.09E-03
6746815.36,16.1335661,8.09E-03
6746951.569,16.13001869,8.10E-03
6747088.582,16.12643788,8.10E-03
6747229.783,16.12273129,8.10E-03
6747365.627,16.11914463,8.11E-03
6747437.599,16.11723691,8.11E-03
6747483.417,16.11602353,8.11E-03
6747517.199,16.11513033,8.11E-03
6747544.983,16.11439748,8.11E-03
6747569.069,16.11376392,8.11E-03
6747590.895,16.11319144,8.11E-03
6747610.782,16.11267167,8.11E-03
6747629.357,16.11218766,8.12E-03
6747646.655,16.11173864,8.12E-03
6747663.383,16.11130597,8.12E-03
6747679.551,16.11088928,8.12E-03
6747695.209,16.11048747,8.12E-03
6747710.642,16.11009296,8.12E-03
6747725.978,16.10970245,8.12E-03
6747741.218,16.10931611,8.12E-03
6747756.737,16.10892441,8.12E-03
6747772.346,16.10853202,8.12E-03
6747788.509,16.10812751,8.12E-03
6747805.5,16.10770419,8.12E-03
6747823.772,16.10725075,8.12E-03
6747846.224,16.10669728,8.12E-03
6747891.427,16.10559006,8.13E-03
6747996.781,16.1030145,8.15E-03
6748140.622,16.09948292,8.16E-03
6748288.991,16.095803,8.16E-03
6748440.037,16.09201282,8.16E-03
6748593.375,16.08811962,8.16E-03
6748748.518,16.08413461,8.17E-03
6748905.066,16.08006723,8.17E-03
6749060.327,16.07598744,8.17E-03
6749217.305,16.07181785,8.17E-03
6749372.088,16.0676635,8.17E-03
6749526.551,16.06347693,8.18E-03
6749677.757,16.05934059,8.18E-03
6749831.373,16.05510323,8.18E-03
6749977.96,16.05102749,8.18E-03
6750131.231,16.04673733,8.18E-03
6750284.449,16.04242118,8.18E-03
6750433.342,16.03820265,8.18E-03
6750586.434,16.0338454,8.18E-03
6750742.449,16.02938765,8.18E-03
6750893.247,16.02506382,8.18E-03
6751045.648,16.02068416,8.18E-03
6751204.435,16.01611397,8.18E-03
6751358.415,16.01167602,8.18E-03
6751519.331,16.00703639,8.19E-03
6751677.271,16.00248237,8.19E-03
6751838.487,15.9978362,8.19E-03
6751999.512,15.99319993,8.19E-03
6752154.817,15.98873315,8.19E-03
6752299.366,15.98458273,8.19E-03
6752434.034,15.98072314,8.19E-03
6752563.621,15.97701306,8.19E-03
6752675.353,15.97382718,8.19E-03
6752784.428,15.9707187,8.19E-03
6752876.116,15.96811642,8.19E-03
6752967.804,15.96551414,8.19E-03
6753040.282,15.96346573,8.19E-03
6753112.529,15.96142397,8.19E-03
6753177.472,15.9595906,8.19E-03
6753229.761,15.95811819,8.19E-03
6753282.049,15.95664578,8.19E-03
6753333.838,15.9551875,8.19E-03
6753368.215,15.95422177,8.19E-03
6753402.591,15.95325603,8.19E-03
6753436.967,15.95229029,8.19E-03
6753471.344,15.95132455,8.19E-03
6753490.162,15.9507963,8.19E-03
6753508.432,15.95028347,8.19E-03
6753526.702,15.94977064,8.19E-03
6753544.972,15.94925782,8.19E-03
6753563.241,15.94874499,8.19E-03
6753581.511,15.94823217,8.19E-03
6753593.681,15.94789053,8.19E-03
6753604.788,15.94757875,8.19E-03
6753615.895,15.94726696,8.19E-03
6753627.002,15.94695518,8.19E-03
6753634.581,15.94674267,8.19E-03
6753641.429,15.94655072,8.19E-03
6753648.278,15.94635877,8.19E-03
6753655.126,15.94616683,8.19E-03
6753661.975,15.94597488,8.19E-03
6753667.102,15.94583122,8.19E-03
6753671.124,15.94571859,8.19E-03
6753675.145,15.94560597,8.19E-03
6753679.073,15.94549596,8.19E-03
6753681.337,15.94543267,8.19E-03
6753683.6,15.94536938,8.19E-03
6753685.864,15.94530608,8.19E-03
6753688.128,15.94524279,8.19E-03
6753690.392,15.9451795,8.19E-03
