Age,Mass,14Nsurf
34574430.23,2.999901272,7.37E-04
35618859.11,2.9998983,7.37E-04
36663420.68,2.999895327,7.37E-04
37707982.24,2.999892354,7.37E-04
38765136.9,2.999889342,7.37E-04
39927108.5,2.999886002,7.37E-04
41089080.09,2.999882662,7.37E-04
42251051.69,2.999879322,7.37E-04
43476347.51,2.99987578,7.37E-04
44757944.39,2.999872058,7.37E-04
46039541.27,2.999868335,7.37E-04
47349670.55,2.99986452,7.36E-04
48752675.43,2.9998604,7.36E-04
50155680.31,2.999856281,7.36E-04
51580952.42,2.999852087,7.36E-04
53107090.12,2.999847556,7.36E-04
54633227.82,2.999843025,7.36E-04
56200839.68,2.999838351,7.36E-04
57851618.58,2.999833393,7.36E-04
59502397.47,2.999828434,7.36E-04
61237453.84,2.999823179,7.36E-04
63013922.14,2.999817779,7.36E-04
64813206.18,2.999812297,7.36E-04
66716072.79,2.999806441,7.36E-04
68618939.39,2.999800586,7.36E-04
70628781.84,2.999794335,7.36E-04
72658683.04,2.99978801,7.36E-04
74770073.41,2.999781376,7.36E-04
76927407.28,2.999774568,7.36E-04
79156238.95,2.999767481,7.36E-04
81441113.58,2.999760176,7.36E-04
83802101.39,2.999752567,7.36E-04
86214290.81,2.999744753,7.36E-04
88720831.58,2.999736552,7.36E-04
91260027.68,2.999728217,7.36E-04
93923657.68,2.999719357,7.36E-04
96628215.45,2.99971032,7.36E-04
99420663.5,2.999700902,7.36E-04
102302242.1,2.999691086,7.36E-04
105244213.4,2.999680999,7.36E-04
108287265.9,2.999670448,7.36E-04
111422606.2,2.999659463,7.36E-04
114634495.2,2.999648112,7.36E-04
117929799.2,2.999636356,7.36E-04
121341155.8,2.999624023,7.36E-04
124847214.5,2.999611207,7.36E-04
128447725.5,2.999597898,7.36E-04
132147628,2.99958406,7.36E-04
135951652.8,2.999569654,7.36E-04
139863759.6,2.999554644,7.36E-04
143887391.7,2.999538994,7.36E-04
148025440.4,2.999522666,7.36E-04
152280917.4,2.999505624,7.37E-04
156656251.4,2.99948783,7.37E-04
161152639.1,2.999469252,7.37E-04
165771210.8,2.999449857,7.37E-04
170512714,2.999429613,7.38E-04
175389686.7,2.999408395,7.38E-04
180402881.9,2.99938616,7.39E-04
185541065.7,2.999362954,7.40E-04
190826464.5,2.999338566,7.40E-04
196239902.7,2.99931308,7.41E-04
201804980.2,2.999286236,7.42E-04
207504249.2,2.999258122,7.44E-04
213343296.8,2.999228611,7.45E-04
219323706.9,2.999197604,7.47E-04
225445172.3,2.999164988,7.49E-04
231705441.6,2.999130651,7.51E-04
238096987.9,2.999094538,7.54E-04
244618852.1,2.999056549,7.57E-04
251269016.3,2.999016538,7.61E-04
258031339.5,2.998974491,7.64E-04
260203485.7,2.998960649,7.66E-04
262385134.8,2.998946592,7.67E-04
264577230.7,2.998932309,7.68E-04
266777670.1,2.998917807,7.70E-04
268986070.2,2.998903082,7.71E-04
271201909,2.998888132,7.73E-04
273424436.6,2.998872956,7.75E-04
275652774.6,2.998857553,7.76E-04
277884842.2,2.998841933,7.78E-04
280120907.1,2.998826088,7.80E-04
282361561.6,2.998810008,7.81E-04
284602440.6,2.998793721,7.83E-04
286844905.1,2.998777211,7.85E-04
289089135.3,2.998760472,7.87E-04
291331020.1,2.998743532,7.89E-04
293568075.4,2.998726384,7.91E-04
295801298,2.99870903,7.93E-04
298029968.6,2.998691478,7.95E-04
300247950.9,2.998673774,7.97E-04
302458881.6,2.998655887,7.99E-04
304659605,2.998637812,8.01E-04
306846586.6,2.998619591,8.03E-04
309022004.1,2.998601218,8.05E-04
311183021.2,2.998582709,8.07E-04
313325692.3,2.998564064,8.10E-04
315450069.6,2.998545324,8.12E-04
317558056.4,2.99852646,8.14E-04
319648885.8,2.99850745,8.16E-04
321723316.3,2.998488331,8.19E-04
323776686.8,2.998469105,8.21E-04
325811421.4,2.998449777,8.23E-04
327828305.5,2.998430332,8.26E-04
329824282,2.998410793,8.28E-04
331803778.8,2.998391134,8.30E-04
333764927.5,2.99837135,8.33E-04
335707030,2.998351475,8.35E-04
337634126,2.998331445,8.37E-04
339544355.6,2.998311295,8.40E-04
341438665.2,2.99829101,8.42E-04
343330286.5,2.998270438,8.44E-04
345213749.4,2.998249656,8.47E-04
347097552.8,2.99822852,8.49E-04
348995299.8,2.998206911,8.52E-04
350912952,2.998184721,8.54E-04
352873834.4,2.998161647,8.57E-04
354906330.7,2.998137332,8.59E-04
357049848,2.998111225,8.62E-04
359291897,2.998083363,8.65E-04
361236360,2.998058734,8.68E-04
362564820.7,2.998041629,8.70E-04
363421131.2,2.998030467,8.71E-04
364017021.5,2.998022629,8.72E-04
364460484.8,2.998016757,8.72E-04
364805876.2,2.998012157,8.73E-04
365076918.6,2.998008528,8.73E-04
365292520.1,2.998005626,8.73E-04
365471953.3,2.998003201,8.74E-04
365622224.8,2.99800116,8.74E-04
365748633.9,2.997999436,8.74E-04
365855676,2.997997968,8.74E-04
365947376.1,2.997996703,8.74E-04
366022837.6,2.997995656,8.75E-04
366089828.3,2.99799472,8.75E-04
366147312.3,2.997993912,8.75E-04
366197424.7,2.997993202,8.75E-04
366241351.7,2.997992575,8.75E-04
366279863.5,2.99799202,8.75E-04
366313553.7,2.997991531,8.75E-04
366343029.9,2.997991097,8.75E-04
366369242.2,2.997990708,8.75E-04
366393120.2,2.99799035,8.75E-04
366414715.4,2.997990023,8.75E-04
366434249.8,2.997989725,8.75E-04
366451350.9,2.997989464,8.75E-04
366465725.2,2.997989245,8.75E-04
366477630.7,2.997989064,8.75E-04
366489058.6,2.997988893,8.75E-04
366500168.3,2.99798873,8.75E-04
366510829.7,2.997988575,8.75E-04
366521270.7,2.997988426,8.75E-04
366531951.8,2.997988276,8.75E-04
366543117,2.997988121,8.75E-04
366555327.2,2.997987953,8.75E-04
366568782,2.997987769,8.75E-04
366583855.4,2.997987562,8.75E-04
366600355.6,2.997987333,8.75E-04
366617920.6,2.997987085,8.76E-04
366636594.6,2.997986815,8.76E-04
366656636.8,2.997986518,8.76E-04
366678425.8,2.997986186,8.76E-04
366702225.9,2.997985815,8.76E-04
366728195,2.997985401,8.76E-04
366756410.7,2.99798494,8.76E-04
366786954,2.997984431,8.76E-04
366819876.8,2.997983872,8.76E-04
366855210.2,2.997983262,8.76E-04
366892978.4,2.997982598,8.76E-04
366933307.7,2.997981877,8.76E-04
366976030.3,2.997981102,8.76E-04
367021097.6,2.997980273,8.76E-04
367068237.9,2.997979394,8.76E-04
367127730.7,2.997978269,8.76E-04
367190213.8,2.997977069,8.76E-04
367254590.9,2.997975815,8.77E-04
367320742.1,2.997974508,8.77E-04
367388458.6,2.997973154,8.77E-04
367457233.2,2.997971761,8.77E-04
367526423.3,2.997970342,8.77E-04
367595765.3,2.997968904,8.77E-04
367664839.9,2.997967455,8.77E-04
367733296.8,2.997966003,8.77E-04
367800845,2.997964555,8.78E-04
367867404.3,2.997963113,8.78E-04
367932571,2.997961688,8.78E-04
367996223.3,2.997960282,8.78E-04
368058346.5,2.997958897,8.78E-04
368118806.6,2.997957537,8.78E-04
368177582.5,2.997956203,8.78E-04
368234486.6,2.9979549,8.78E-04
368289670.2,2.997953627,8.78E-04
368343213.1,2.99795238,8.78E-04
368394533.3,2.997951177,8.79E-04
368444119.4,2.997950005,8.79E-04
368492009.2,2.997948865,8.79E-04
368538214.7,2.997947758,8.79E-04
368582754.4,2.997946682,8.79E-04
368625687.6,2.997945639,8.79E-04
368667118.1,2.997944626,8.79E-04
368707073.8,2.997943642,8.79E-04
368745617.8,2.997942688,8.79E-04
368782836.7,2.997941761,8.79E-04
368818692.3,2.997940864,8.79E-04
368853384,2.997939993,8.79E-04
368886907,2.99793915,8.79E-04
368919330.3,2.997938331,8.79E-04
368950683.4,2.997937536,8.79E-04
368981011.2,2.997936764,8.79E-04
369010362.7,2.997936014,8.80E-04
369038768.2,2.997935285,8.80E-04
369066220.6,2.997934578,8.80E-04
369092842,2.99793389,8.80E-04
369118667.3,2.997933221,8.80E-04
369143730.1,2.997932569,8.80E-04
369168046.2,2.997931935,8.80E-04
369191644.7,2.997931317,8.80E-04
369214568.7,2.997930716,8.80E-04
369236837.8,2.99793013,8.80E-04
369258505.3,2.997929559,8.80E-04
369279600.4,2.997929002,8.80E-04
369300150.1,2.997928459,8.80E-04
369320190.7,2.997927927,8.80E-04
369339750.8,2.997927408,8.80E-04
369358879.7,2.9979269,8.80E-04
369377650,2.9979264,8.80E-04
369396157.5,2.997925907,8.80E-04
369414597.2,2.997925416,8.80E-04
369433120.3,2.997924923,8.80E-04
369451735.7,2.997924428,8.80E-04
369470435.9,2.997923932,8.80E-04
369489182.4,2.997923437,8.80E-04
369508107.5,2.997922939,8.80E-04
369527266.5,2.997922437,8.80E-04
369546984.3,2.997921924,8.80E-04
369567506.4,2.997921395,8.80E-04
369589514,2.997920835,8.80E-04
369613117.9,2.997920243,8.80E-04
369637237.4,2.99791965,8.80E-04
369661485.5,2.997919067,8.80E-04
369685647.9,2.9979185,8.81E-04
369709688.5,2.997917949,8.81E-04
369733478.3,2.997917419,8.81E-04
369757018.9,2.99791691,8.81E-04
369780154.7,2.997916423,8.81E-04
369802997.5,2.997915957,8.81E-04
369825602.3,2.99791551,8.81E-04
369847963.3,2.997915082,8.81E-04
369870300.4,2.997914667,8.81E-04
369892592.8,2.997914267,8.82E-04
369914984.5,2.997913878,8.82E-04
369937700.8,2.997913496,8.83E-04
369960985.4,2.997913117,8.84E-04
369985053.7,2.997912737,8.85E-04
370010678.9,2.997912345,8.87E-04
370038105.3,2.997911937,8.90E-04
370068475,2.997911496,8.96E-04
370102950.8,2.997911005,9.06E-04
370141408.5,2.99791046,9.24E-04
370179662.5,2.997909913,9.52E-04
370214207.6,2.997909406,9.87E-04
370244828.3,2.997908941,1.03E-03
370272836.3,2.997908497,1.07E-03
370299226.9,2.997908061,1.11E-03
370324823.6,2.997907619,1.15E-03
370350139.3,2.997907161,1.20E-03
370375749.4,2.997906677,1.24E-03
370401998,2.997906157,1.29E-03
370429297,2.997905591,1.33E-03
370457864.5,2.997904971,1.38E-03
370487969.1,2.997904287,1.43E-03
370519734.8,2.99790353,1.48E-03
370553168.5,2.997902697,1.52E-03
370588036.7,2.997901787,1.58E-03
370623987.5,2.997900805,1.62E-03
370660985.7,2.997899748,1.66E-03
370698601,2.997898623,1.70E-03
370736728.5,2.997897429,1.74E-03
370775091.9,2.997896172,1.79E-03
370813645.8,2.99789485,1.82E-03
370852500.2,2.997893456,1.85E-03
370891391.5,2.997891996,1.89E-03
370930418.6,2.997890462,1.92E-03
370969301.8,2.997888862,1.95E-03
371008371.5,2.997887179,1.97E-03
371047568.5,2.997885412,1.99E-03
371087024.1,2.99788355,2.02E-03
371126786.3,2.997881585,2.04E-03
371166672.3,2.997879523,2.06E-03
371206479.1,2.997877368,2.08E-03
371246215,2.997875116,2.09E-03
371285848.9,2.997872764,2.11E-03
371325306.6,2.997870312,2.13E-03
371364726.1,2.997867748,2.15E-03
371404413.6,2.997865044,2.18E-03
371444011.8,2.997862219,2.20E-03
371484061.3,2.997859228,2.25E-03
371523814.5,2.997856118,2.29E-03
371563249,2.997852887,2.34E-03
371601921.1,2.99784957,2.37E-03
371641161,2.997846044,2.40E-03
371681471.7,2.997842248,2.44E-03
371720545.7,2.997838398,2.47E-03
371760817.2,2.997834239,2.50E-03
371801375.9,2.997829855,2.54E-03
371841042,2.997825364,2.56E-03
371880170.6,2.997820722,2.58E-03
371919250.5,2.997815866,2.61E-03
371957963.1,2.997810829,2.63E-03
371996878.3,2.997805523,2.64E-03
372036916.7,2.997799802,2.66E-03
372075822.4,2.997793983,2.68E-03
372115426,2.997787777,2.69E-03
372153500,2.997781521,2.70E-03
372191983.9,2.997774899,2.72E-03
372230426.7,2.997767969,2.73E-03
372269024.3,2.997760676,2.74E-03
372307278.4,2.997753107,2.75E-03
372346354.2,2.997744996,2.76E-03
372384746.9,2.997736653,2.76E-03
372423584.6,2.997727797,2.77E-03
372463370.4,2.997718294,2.78E-03
372507350.3,2.99770727,2.78E-03
372559023,2.997693794,2.79E-03
372571894,2.997690407,2.79E-03
372583815.2,2.997687279,2.79E-03
372595181.8,2.997684315,2.79E-03
372606316.1,2.997681433,2.79E-03
372617472.9,2.99767857,2.79E-03
372628866.9,2.997675671,2.79E-03
372640763,2.997672677,2.79E-03
372653397.7,2.997669528,2.79E-03
372666936.1,2.99766619,2.79E-03
372681636.7,2.997662602,2.79E-03
372697827.4,2.997658695,2.79E-03
372715510.3,2.997654476,2.79E-03
372734611.9,2.997649968,2.79E-03
372755393.5,2.997645122,2.79E-03
372778117.7,2.997639885,2.79E-03
372802922.8,2.997634239,2.79E-03
372829221.6,2.997628328,2.79E-03
372856322.3,2.997622316,2.79E-03
372885591.9,2.997615906,2.79E-03
372917110.4,2.997609098,2.79E-03
372950599.9,2.997601962,2.79E-03
372986008.8,2.997594521,2.79E-03
373022504.6,2.997586955,2.79E-03
373060576.6,2.997579175,2.79E-03
373100736.4,2.997571082,2.79E-03
373144943.6,2.997562299,2.79E-03
373351658.4,2.997522668,2.79E-03
373567678.4,2.997483399,2.79E-03
373761887,2.997449935,2.79E-03
373935006.4,2.997421679,2.79E-03
374093609.2,2.99739716,2.79E-03
374252694.9,2.997373872,2.79E-03
374400590.9,2.997353369,2.79E-03
374543499.1,2.997334613,2.79E-03
374683698.3,2.997317192,2.79E-03
374818895.4,2.997301289,2.79E-03
374948418.8,2.997286864,2.79E-03
375077602.1,2.997273247,2.79E-03
375206154.1,2.99726042,2.79E-03
375332460.9,2.997248487,2.79E-03
375458306.9,2.997237235,2.79E-03
375583218.9,2.997226664,2.79E-03
375708076.6,2.997216663,2.79E-03
375833157,2.99720718,2.79E-03
375959951.1,2.997198083,2.79E-03
376087700.3,2.997189405,2.79E-03
376219103.7,2.997180964,2.79E-03
376354282.3,2.997172743,2.79E-03
376492655.9,2.997164776,2.79E-03
376635985.1,2.99715697,2.79E-03
376780971.1,2.997149493,2.79E-03
376930888.9,2.997142178,2.79E-03
377091093.4,2.997134783,2.79E-03
377261662.2,2.997127328,2.79E-03
377441552.5,2.997119891,2.79E-03
377632354.8,2.997112424,2.79E-03
377837724.2,2.997104818,2.79E-03
378058977.6,2.997097064,2.79E-03
378301309.4,2.997089027,2.79E-03
378569229.2,2.997080617,2.79E-03
378867899.3,2.997071743,2.79E-03
379209831.8,2.997062127,2.79E-03
379608943.4,2.997051503,2.79E-03
380086943.8,2.997039455,2.79E-03
380684396.6,2.997025194,2.79E-03
381504873.7,2.997006631,2.79E-03
382844870.3,2.99697783,2.79E-03
385645333.9,2.996919786,2.79E-03
389548224.9,2.996838745,2.79E-03
393502992.2,2.996754497,2.79E-03
397471431.1,2.996667521,2.79E-03
401242811.4,2.996582457,2.79E-03
405220371.4,2.996489995,2.79E-03
409170738.2,2.996395334,2.79E-03
413030016.3,2.996299898,2.79E-03
416764971.2,2.996204766,2.79E-03
420647786,2.996102478,2.79E-03
424825650.7,2.99598887,2.79E-03
428339658.5,2.995890444,2.79E-03
432205530.9,2.995778548,2.79E-03
436335084.7,2.995654999,2.79E-03
440467195.3,2.995527813,2.79E-03
444265606,2.995407358,2.79E-03
447354686.6,2.995306854,2.79E-03
450433898.6,2.995204603,2.79E-03
452831614.4,2.995123203,2.79E-03
454574084.6,2.995062784,2.79E-03
455926222.6,2.995014627,2.79E-03
456726327.4,2.994985588,2.79E-03
457752514.3,2.994948154,2.79E-03
458402305.1,2.994923619,2.79E-03
458850701.1,2.99490601,2.79E-03
459169895.2,2.994892936,2.79E-03
459398632.7,2.994883149,2.79E-03
459560409.3,2.99487591,2.79E-03
459676162.6,2.994870488,2.79E-03
459758759.9,2.994866434,2.79E-03
459818505.5,2.994863364,2.79E-03
459862177.5,2.994861015,2.79E-03
459894916.5,2.994859172,2.79E-03
459920066.8,2.994857692,2.79E-03
459939809,2.994856477,2.79E-03
459954660,2.994855521,2.79E-03
459967986.1,2.994854627,2.79E-03
459980488.4,2.994853755,2.79E-03
459992406.2,2.994852888,2.79E-03
460004009.3,2.994852006,2.79E-03
460015337.5,2.994851105,2.79E-03
460026591.8,2.994850167,2.79E-03
460037858.4,2.994849183,2.79E-03
460049194,2.994848147,2.79E-03
460060843.4,2.994847029,2.79E-03
460072953.8,2.994845811,2.79E-03
460086020,2.994844433,2.79E-03
460101065.7,2.994842767,2.79E-03
460121537.2,2.994840385,2.79E-03
460171684.4,2.994834293,2.79E-03
460204740.1,2.994830358,2.79E-03
460234756.2,2.994826959,2.79E-03
460270252.3,2.99482314,2.79E-03
460317812.3,2.994818263,2.79E-03
460378315.7,2.994812335,2.79E-03
460451566.1,2.99480548,2.79E-03
460542417.5,2.994797349,2.79E-03
460654666.2,2.994787729,2.79E-03
460794940.7,2.994776217,2.79E-03
461030529.6,2.994757698,2.79E-03
461350615.6,2.994732795,2.79E-03
461586649.9,2.994713793,2.79E-03
461805473.7,2.994695362,2.79E-03
462014404.1,2.994676944,2.79E-03
462210211,2.994658851,2.79E-03
462390968.3,2.99464134,2.79E-03
462558453.3,2.994624321,2.79E-03
462715390.9,2.994607583,2.79E-03
462864790.8,2.994590854,2.79E-03
463010304.2,2.994573745,2.79E-03
463151347.6,2.994556336,2.79E-03
463288271.8,2.994538592,2.79E-03
463423331.9,2.994520209,2.79E-03
463557824.7,2.994500993,2.79E-03
463680639.8,2.994482582,2.79E-03
463793968.9,2.994464743,2.79E-03
463905360.8,2.994446312,2.79E-03
464015266.5,2.994427211,2.79E-03
464115819.1,2.994408857,2.79E-03
464209951.1,2.994390819,2.79E-03
464299897.3,2.994372716,2.79E-03
464389189.9,2.994353821,2.79E-03
464474080.2,2.994334953,2.79E-03
464553617.9,2.994316391,2.79E-03
464629834.5,2.994297705,2.79E-03
464703516.6,2.994278705,2.79E-03
464775058.7,2.994259325,2.79E-03
464845628.4,2.994239243,2.79E-03
464915406.7,2.994218382,2.79E-03
464983819.6,2.994196898,2.79E-03
465050477,2.994174908,2.79E-03
465114800.6,2.994152612,2.79E-03
465177217.8,2.994129874,2.79E-03
465238242.2,2.99410652,2.79E-03
465297534.9,2.994082685,2.79E-03
465354838.6,2.994058488,2.79E-03
465410448.8,2.994033817,2.79E-03
465464293.1,2.994008714,2.79E-03
465516433,2.993983178,2.79E-03
465567134.1,2.993957094,2.79E-03
465616410.6,2.993930465,2.79E-03
465664833.6,2.993902978,2.79E-03
465711846.2,2.993874949,2.79E-03
465757261.9,2.993846511,2.79E-03
465801723.1,2.993817263,2.79E-03
465844740.7,2.993787544,2.79E-03
465886962.3,2.993756894,2.79E-03
465927768,2.993725761,2.79E-03
465967535.6,2.993693894,2.79E-03
466006147.4,2.993661392,2.79E-03
466043951.6,2.993627964,2.79E-03
466080700.1,2.993593832,2.79E-03
466116332,2.993559066,2.80E-03
466151436.6,2.993523081,2.80E-03
466185571.3,2.993486328,2.80E-03
466218744.6,2.993448808,2.80E-03
466251207.4,2.993410239,2.80E-03
466282955.2,2.99337062,2.80E-03
466313830.6,2.993330155,2.80E-03
466344046,2.993288535,2.80E-03
466373583.1,2.993245797,2.80E-03
466402613.1,2.993201693,2.80E-03
466431006.5,2.993156369,2.80E-03
466458795.7,2.993109776,2.80E-03
466486000.4,2.993061865,2.80E-03
466512780.5,2.993012349,2.80E-03
466538999.4,2.992961398,2.80E-03
466564700.7,2.992908952,2.80E-03
466589759.2,2.992855253,2.80E-03
466614030.5,2.992800633,2.80E-03
466637857,2.992744319,2.80E-03
466660018.6,2.992689301,2.80E-03
466681930.5,2.992632157,2.80E-03
466702823.6,2.992574949,2.80E-03
466721921.2,2.992520075,2.80E-03
466742077.2,2.992459096,2.81E-03
466782637,2.992327191,2.81E-03
466820622.5,2.992174799,2.81E-03
466858317.9,2.991980146,2.81E-03
466894080.2,2.991740423,2.81E-03
466928053.9,2.991447553,2.81E-03
466964040.6,2.991040994,2.81E-03
467000545.3,2.990503217,2.81E-03
467043901.6,2.989692767,2.81E-03
467084481.6,2.988847889,2.81E-03
467106131.5,2.988333004,2.81E-03
467127886.4,2.987660141,2.81E-03
467154162.6,2.986607919,2.81E-03
467177270.2,2.985424767,2.81E-03
467189630.7,2.98472798,2.81E-03
467201374.8,2.983870068,2.81E-03
467207812.7,2.983430662,2.81E-03
467213043.1,2.983099224,2.81E-03
467217650.5,2.982714309,2.81E-03
467225567,2.981804092,2.81E-03
467227630.7,2.98155218,2.81E-03
467228240.2,2.981495733,2.81E-03
467228444.3,2.98148153,2.81E-03
467228485.5,2.981479338,2.81E-03
467228512,2.981478253,2.81E-03
467228535.5,2.98147751,2.81E-03
467228559.4,2.981476925,2.81E-03
467228598.4,2.981476171,2.81E-03
467228616.9,2.981475769,2.81E-03
467228631.5,2.98147537,2.81E-03
467228644.7,2.981474902,2.81E-03
467228657.5,2.981474329,2.81E-03
467228669.8,2.981473598,2.81E-03
467228681.8,2.981472658,2.81E-03
467228693.9,2.981471435,2.81E-03
467228706,2.981469821,2.81E-03
467228718.7,2.981467584,2.81E-03
467228732.2,2.981464562,2.81E-03
467228746.9,2.981460352,2.81E-03
467228763.8,2.981453997,2.81E-03
467228784.6,2.981443967,2.81E-03
467228814.7,2.981424082,2.81E-03
467228929.6,2.981318025,2.81E-03
467229008.1,2.981251612,2.81E-03
467229064.8,2.981214571,2.81E-03
467229117.1,2.981187725,2.81E-03
467229173.4,2.98116515,2.81E-03
467229246.3,2.98114317,2.81E-03
467229613.8,2.981059133,2.81E-03
467229918.7,2.980992061,2.81E-03
467230190.5,2.980945424,2.81E-03
467230583,2.980893762,2.81E-03
467231066.1,2.980844695,2.81E-03
467231599.2,2.980801677,2.81E-03
467232221.2,2.980763821,2.81E-03
467232935.5,2.980729805,2.81E-03
467233840.3,2.980697116,2.81E-03
467237169,2.980612966,2.81E-03
467239347.9,2.980554626,2.81E-03
467241027.4,2.980495006,2.81E-03
467242787,2.980414014,2.81E-03
467244984.1,2.980281459,2.81E-03
467247628.3,2.980078846,2.81E-03
467250353,2.979808821,2.81E-03
467253599.5,2.979387631,2.81E-03
467256667.6,2.978879528,2.81E-03
467261403.6,2.977853315,2.81E-03
467267766.4,2.976056752,2.81E-03
467275467.1,2.973428583,2.81E-03
467275828.7,2.973327903,2.81E-03
467275848.4,2.973323785,2.81E-03
467275863.4,2.973321362,2.81E-03
467275877.5,2.973319591,2.81E-03
467275891.8,2.973318202,2.81E-03
467275908.2,2.973316977,2.81E-03
467275944.6,2.973314798,2.81E-03
467275962.3,2.973313532,2.81E-03
467275976.6,2.973312252,2.81E-03
467275989.4,2.973310795,2.81E-03
467276001.6,2.973309041,2.81E-03
467276013.3,2.97330681,2.81E-03
467276024.9,2.973303929,2.81E-03
467276036.4,2.973300196,2.81E-03
467276048.3,2.973295173,2.81E-03
467276060.7,2.973288202,2.81E-03
467276074.2,2.973278608,2.81E-03
467276089.3,2.973264851,2.81E-03
467276107.2,2.973243476,2.81E-03
467276132.4,2.973203202,2.81E-03
467276174.9,2.973112227,2.81E-03
467276307.2,2.97276098,2.81E-03
467276367.1,2.97262913,2.81E-03
467276422.8,2.972532366,2.81E-03
467276485.8,2.972446839,2.81E-03
467276578.2,2.972354244,2.81E-03
467276902.3,2.972115511,2.81E-03
467277190.8,2.971939968,2.81E-03
467277477,2.971804479,2.81E-03
467277825.2,2.971676437,2.81E-03
467278249,2.97155423,2.81E-03
467278976,2.971399995,2.81E-03
467279863.5,2.971251014,2.81E-03
467280360.3,2.971185922,2.81E-03
467280863,2.97113603,2.81E-03
467282763.3,2.971002272,2.81E-03
467285700.4,2.970783647,2.81E-03
467289993.4,2.970380034,2.81E-03
467293892.3,2.969905875,2.81E-03
467297313.7,2.969375763,2.81E-03
467300259.9,2.968787272,2.81E-03
467303946.1,2.967829725,2.81E-03
467307812.6,2.966512733,2.81E-03
467316109.7,2.962764733,2.81E-03
467327701.7,2.956380879,2.81E-03
467328251.6,2.956119861,2.81E-03
467328270.3,2.956113104,2.81E-03
467328283,2.956109563,2.81E-03
467328295,2.956106985,2.81E-03
467328307,2.956104983,2.81E-03
467328320.2,2.956103279,2.81E-03
467328351.9,2.956100225,2.81E-03
467328371.2,2.956098208,2.81E-03
467328385.4,2.956096331,2.81E-03
467328398.1,2.956094253,2.81E-03
467328409.9,2.956091847,2.81E-03
467328421.3,2.956088734,2.81E-03
467328432.5,2.956084672,2.81E-03
467328443.7,2.956079308,2.81E-03
467328455.2,2.956072199,2.81E-03
467328467.3,2.956062592,2.81E-03
467328480.6,2.95604902,2.81E-03
467328496.2,2.956028076,2.81E-03
467328516.3,2.955992265,2.81E-03
467328544,2.955929652,2.81E-03
467328604.7,2.955737326,2.81E-03
467328750.8,2.955209452,2.81E-03
