Age,Mass,14Nsurf
5877461.657,28.25372037,7.37E-04
5878693.931,28.25324158,7.37E-04
5879642.729,28.25285692,7.37E-04
5880374.578,28.25254759,7.37E-04
5880939.235,28.25229889,7.37E-04
5881374.946,28.25209904,7.37E-04
5881714.638,28.25193694,7.37E-04
5881984.787,28.25180295,7.37E-04
5882206.286,28.25168893,7.37E-04
5882396.388,28.25158747,7.37E-04
5882571.248,28.25149088,7.37E-04
5882747.977,28.25139015,7.37E-04
5882944.222,28.25127518,7.37E-04
5883175.636,28.25113632,7.37E-04
5883469.249,28.25095649,7.37E-04
5883822.668,28.25073822,7.37E-04
5884131.388,28.25054964,7.37E-04
5884373.226,28.2504063,7.37E-04
5884570.261,28.25029406,7.37E-04
5884750.733,28.25019592,7.37E-04
5884909.88,28.25011264,7.37E-04
5885047.862,28.25004271,7.37E-04
5885164.416,28.24998447,7.37E-04
5885279.255,28.24992709,7.37E-04
5885402.016,28.2498654,7.37E-04
5885542.222,28.24979445,7.37E-04
5885707.491,28.2497103,7.37E-04
5885914.214,28.24960484,7.37E-04
5886166.621,28.24947728,7.37E-04
5886494.248,28.24931435,7.37E-04
5886807.871,28.24916022,7.37E-04
5887091.981,28.24902367,7.37E-04
5887351.253,28.24890384,7.37E-04
5887607.954,28.2487896,7.37E-04
5887836.546,28.24869075,7.37E-04
5888047.128,28.24860287,7.37E-04
5888249.929,28.24852127,7.37E-04
5888449.849,28.24844389,7.37E-04
5888640.642,28.24837302,7.37E-04
5888823.566,28.2481749,7.37E-04
5888998.034,28.24737105,7.37E-04
5889164.345,28.24653381,7.37E-04
5889322.15,28.24574811,7.37E-04
5889471.013,28.24501433,7.37E-04
5889548.469,28.24463544,7.37E-04
5889622.375,28.24427561,7.37E-04
5889695.533,28.24392112,7.37E-04
5889766.926,28.24357677,7.37E-04
5889837.204,28.24323936,7.37E-04
5889906.282,28.24290922,7.37E-04
5889974.975,28.2425824,7.37E-04
5890042.755,28.24226137,7.37E-04
5890109.756,28.24194544,7.37E-04
5890175.701,28.24163586,7.37E-04
5890240.047,28.24133511,7.37E-04
5890303.858,28.24103817,7.37E-04
5890367.534,28.24074316,7.37E-04
5890430.742,28.24045159,7.37E-04
5890492.293,28.24016892,7.37E-04
5890554.06,28.23988647,7.37E-04
5890615.237,28.23960792,7.37E-04
5890675.008,28.23933689,7.37E-04
5890734.625,28.23906771,7.37E-04
5890794.205,28.23879983,7.37E-04
5890852.585,28.23853843,7.37E-04
5890911.998,28.23827353,7.37E-04
5890969.349,28.23801886,7.37E-04
5891026.459,28.23776632,7.37E-04
5891083.282,28.23751609,7.37E-04
5891139.231,28.23727072,7.37E-04
5891195.101,28.23702671,7.37E-04
5891250.694,28.23678492,7.37E-04
5891305.912,28.23654575,7.37E-04
5891361.552,28.23630575,7.37E-04
5891415.609,28.23607353,7.37E-04
5891469.452,28.2358432,7.37E-04
5891523.26,28.23561401,7.37E-04
5891576.669,28.23538746,7.37E-04
5891629.097,28.23516599,7.37E-04
5891681.977,28.23494353,7.37E-04
5891735.505,28.2347194,7.37E-04
5891787.091,28.23450424,7.37E-04
5891838.655,28.23429003,7.37E-04
5891890.857,28.23407419,7.37E-04
5891942.084,28.23386315,7.37E-04
5891992.753,28.23365538,7.37E-04
5892043.108,28.23344968,7.37E-04
5892094.257,28.2332417,7.37E-04
5892145.009,28.23303612,7.37E-04
5892194.251,28.23283753,7.37E-04
5892243.445,28.23263995,7.37E-04
5892292.836,28.23244241,7.37E-04
5892341.938,28.23224688,7.37E-04
5892391.117,28.23205182,7.37E-04
5892439.517,28.23186067,7.37E-04
5892487.919,28.23167033,7.37E-04
5892535.987,28.23148205,7.37E-04
5892584.193,28.23129406,7.37E-04
5892631.698,28.23110953,7.37E-04
5892679.698,28.23092385,7.37E-04
5892727.363,28.2307402,7.37E-04
5892775.219,28.23055657,7.37E-04
5892824.267,28.23036921,7.37E-04
5892871.038,28.23019123,7.37E-04
5892918.156,28.23001266,7.37E-04
5892966.4,28.22983061,7.37E-04
5893012.685,28.2296566,7.37E-04
5893059.376,28.22948179,7.37E-04
5893105.816,28.22930861,7.37E-04
5893152.391,28.22913561,7.37E-04
5893199.145,28.22896263,7.37E-04
5893246.169,28.22878934,7.37E-04
5893293.023,28.22861735,7.37E-04
5893340.216,28.22844476,7.37E-04
5893386.986,28.22827435,7.37E-04
5893432.739,28.22810825,7.37E-04
5893481.102,28.22793335,7.37E-04
5893527.335,28.22776685,7.37E-04
5893575.539,28.22759389,7.37E-04
5893622.629,28.22742553,7.37E-04
5893669.328,28.22725914,7.37E-04
5893716.568,28.22709141,7.37E-04
5893763.886,28.22692398,7.37E-04
5893811.65,28.22675569,7.37E-04
5893860.19,28.22658524,7.37E-04
5893908.205,28.22641717,7.37E-04
5893956.165,28.22624984,7.37E-04
5894005.511,28.22607823,7.37E-04
5894054.718,28.22590775,7.37E-04
5894103.487,28.22573936,7.37E-04
5894152.241,28.22557152,7.37E-04
5894201.423,28.22540272,7.37E-04
5894251.607,28.22523101,7.37E-04
5894303.679,28.22505354,7.37E-04
5894354.116,28.22488214,7.37E-04
5894404.943,28.22470991,7.37E-04
5894456.683,28.22453508,7.37E-04
5894508.212,28.22436152,7.37E-04
5894561.234,28.22418356,7.37E-04
5894614.761,28.2240044,7.37E-04
5894668.484,28.22382507,7.37E-04
5894722.288,28.22364594,7.37E-04
5894779.504,28.22345618,7.37E-04
5894835.245,28.2232718,7.37E-04
5894890.534,28.2230894,7.37E-04
5894946.201,28.22290622,7.37E-04
5895005.165,28.22271287,7.37E-04
5895064.34,28.22251941,7.37E-04
5895124.102,28.22232454,7.37E-04
5895184.983,28.22212653,7.37E-04
5895248.198,28.22192153,7.37E-04
5895311.705,28.22171627,7.37E-04
5895374.972,28.22151231,7.37E-04
5895439.192,28.22130581,7.37E-04
5895506.14,28.22109112,7.37E-04
5895573.613,28.22087553,7.37E-04
5895643.72,28.22065212,7.37E-04
5895716.612,28.22042046,7.37E-04
5895791.069,28.22018443,7.37E-04
5895861.889,28.2199606,7.37E-04
5895936.481,28.21972562,7.37E-04
5896013.896,28.21948241,7.37E-04
5896094.293,28.21923051,7.37E-04
5896178.736,28.21896674,7.37E-04
5896261.115,28.21871028,7.37E-04
5896348.096,28.21844024,7.37E-04
5896438.921,28.21815906,7.37E-04
5896531.503,28.21787321,7.37E-04
5896625.124,28.21758515,7.37E-04
5896720.969,28.21729118,7.37E-04
5896821.565,28.21698353,7.37E-04
5896926.746,28.2166628,7.37E-04
5897032.344,28.21634173,7.37E-04
5897146.231,28.21599681,7.37E-04
5897259.056,28.21565611,7.37E-04
5897377.84,28.21529847,7.37E-04
5897506.717,28.21491172,7.37E-04
5897632.885,28.21453426,7.37E-04
5897773.595,28.21411494,7.37E-04
5897910.676,28.21370768,7.37E-04
5898057.012,28.21327431,7.37E-04
5898220.567,28.21279166,7.37E-04
5898372.304,28.21234517,7.37E-04
5898552.914,28.21181606,7.37E-04
5898730.72,28.21129689,7.37E-04
5898917.487,28.21075341,7.37E-04
5899114.93,28.21018088,7.37E-04
5899313.84,28.20960597,7.37E-04
5899529.385,28.20898577,7.37E-04
5899771.358,28.20829228,7.37E-04
5900014.699,28.20759743,7.37E-04
5900271.236,28.20686764,7.37E-04
5900548.01,28.20608337,7.37E-04
5900837.019,28.20526756,7.37E-04
5901144.546,28.20440292,7.37E-04
5901443.055,28.2035676,7.37E-04
5901775.914,28.20263988,7.37E-04
5902132.577,28.20164986,7.37E-04
5902502.762,28.20062642,7.37E-04
5902879.74,28.19958832,7.37E-04
5903255.964,28.19855623,7.37E-04
5903700.561,28.19734314,7.37E-04
5904125.57,28.19618836,7.37E-04
5904602.138,28.1948991,7.37E-04
5905064.493,28.19365349,7.37E-04
5905521.76,28.19242638,7.37E-04
5906055.994,28.19099972,7.37E-04
5906557.885,28.18966509,7.37E-04
5907186.536,28.18800189,7.37E-04
5907695.407,28.18666128,7.37E-04
5908344.479,28.18495904,7.37E-04
5908967.362,28.18333246,7.37E-04
5909514.278,28.18190886,7.37E-04
5910271.985,28.17994804,7.37E-04
5911007.151,28.17805313,7.37E-04
5911740.923,28.17617071,7.37E-04
5912655.722,28.1738344,7.37E-04
5913514.055,28.17165141,7.37E-04
5914731.482,28.16856927,7.37E-04
5915665.893,28.16621263,7.37E-04
5917143.554,28.16249222,7.37E-04
5922843.458,28.1458874,7.37E-04
5930390.907,28.11901592,7.37E-04
5938462.57,28.08460424,7.37E-04
5945982.951,28.04688529,7.37E-04
5953276.234,28.00433261,7.37E-04
5960320.227,27.95703032,7.37E-04
5966947.773,27.90766078,7.37E-04
5973587.4,27.85672642,7.37E-04
5980063.384,27.80578071,7.37E-04
5986721.19,27.75208963,7.37E-04
5993275.978,27.69788836,7.37E-04
5999837.513,27.64228509,7.37E-04
6006583.744,27.58366702,7.37E-04
6013468.445,27.52236673,7.37E-04
6020670.668,27.45661614,7.37E-04
6027868.395,27.38925707,7.37E-04
6035249.262,27.31848006,7.37E-04
6042767.617,27.24457989,7.37E-04
6050375.678,27.16792983,7.37E-04
6058032.344,27.08888073,7.37E-04
6065702.168,27.00774346,7.37E-04
6073089.206,26.92768772,7.37E-04
6079924.663,26.85180433,7.37E-04
6086535.609,26.77658897,7.37E-04
6092571.261,26.7062603,7.37E-04
6098341.386,26.63736611,7.37E-04
6103963.621,26.56859507,7.37E-04
6109417.11,26.50024122,7.37E-04
6114750.329,26.43178724,7.37E-04
6119971.56,26.36312351,7.37E-04
6125205.686,26.29260313,7.37E-04
6130359.589,26.22150025,7.37E-04
6135586.863,26.14762727,7.37E-04
6141102.145,26.06779788,7.37E-04
6146845.708,25.98263947,7.37E-04
6152759.454,25.8928437,7.37E-04
6158962.954,25.79640116,7.37E-04
6170868.325,25.60657777,7.37E-04
6188936.203,25.31324638,7.37E-04
6208925.227,24.98182209,7.37E-04
6244467.007,24.38643701,1.24E-03
6260830.345,24.11319792,2.19E-03
6266897.281,24.00965195,2.44E-03
6268933.389,23.97415387,2.53E-03
6270963.671,23.93770035,2.63E-03
6280940.919,23.75455875,2.85E-03
6295145.412,23.48806902,3.05E-03
6319037.521,23.03128414,3.33E-03
6360265.296,22.23015956,3.71E-03
6404375.732,21.37834431,4.04E-03
6431755.222,20.86335117,4.28E-03
6453226.52,20.46888131,4.78E-03
6460586.036,20.33225269,5.03E-03
6466541.029,20.21968758,5.19E-03
6471832.033,20.11792881,5.32E-03
6476356.019,20.02937977,5.43E-03
6480165.747,19.95353881,5.54E-03
6483404.368,19.88800604,5.65E-03
6486088.046,19.83292561,5.80E-03
6487606.989,19.80136274,5.93E-03
6488878.664,19.77455229,6.04E-03
6490032.08,19.74986254,6.14E-03
6491129.085,19.72601255,6.24E-03
6492192.045,19.70255067,6.35E-03
6493217.274,19.67958381,6.46E-03
6494221.307,19.6567692,6.58E-03
6495180.5,19.63467483,6.70E-03
6496096.849,19.61328817,6.83E-03
6496994.121,19.59207157,6.95E-03
6497915.017,19.56999283,7.07E-03
6498874.692,19.54662586,7.20E-03
6500013.868,19.51835512,7.32E-03
6501610.473,19.47771052,7.46E-03
6504291.788,19.40730232,7.59E-03
6506689.084,19.34298779,7.66E-03
6507858.894,19.3112513,7.69E-03
6508048.805,19.3060792,7.69E-03
6508212.487,19.30161779,7.70E-03
6508317.005,19.29876865,7.70E-03
6508458.063,19.29491086,7.71E-03
6508621.429,19.29043478,7.71E-03
6508785.212,19.28595155,7.72E-03
6508949.561,19.28145676,7.72E-03
6509114.289,19.27695073,7.73E-03
6509249.307,19.27325031,7.73E-03
6509329.864,19.27104016,7.74E-03
6509393.812,19.26928767,7.74E-03
6509449.299,19.26776985,7.74E-03
6509498.72,19.26642066,7.74E-03
6509544.447,19.26517527,7.75E-03
6509583.252,19.26412078,7.75E-03
6509616.043,19.26323129,7.75E-03
6509645.278,19.26243989,7.75E-03
6509671.593,19.2617291,7.75E-03
6509695.731,19.26107876,7.75E-03
6509718.198,19.26047492,7.75E-03
6509739.354,19.25990799,7.75E-03
6509759.645,19.25936575,7.75E-03
6509779.213,19.25884448,7.75E-03
6509798.23,19.2583395,7.76E-03
6509817.054,19.25784118,7.76E-03
6509835.842,19.25734571,7.76E-03
6509854.777,19.2568481,7.76E-03
6509874.144,19.25634091,7.76E-03
6509891.251,19.25589438,7.76E-03
6509907.858,19.25546576,7.76E-03
6509934.01,19.2548037,7.76E-03
6509968.057,19.25393779,7.76E-03
6510021.393,19.2525768,7.76E-03
6510088.275,19.25086864,7.77E-03
6510193.041,19.24819002,7.77E-03
6510328.236,19.2447182,7.78E-03
6510468.733,19.24107967,7.79E-03
6510609.025,19.23741276,7.88E-03
6510761.435,19.2333931,7.88E-03
6510911.291,19.22940245,7.89E-03
6511070.683,19.22511842,7.89E-03
6511224.203,19.22095104,7.90E-03
6511383.646,19.21658415,7.90E-03
6511543.173,19.21217485,7.90E-03
6511705.376,19.20765478,7.90E-03
6511875.641,19.20286838,7.91E-03
6512046.584,19.19802783,7.91E-03
6512224.811,19.19294681,7.91E-03
6512405.374,19.18776997,7.91E-03
6512596.957,19.18225256,7.92E-03
6512795.138,19.17652218,7.92E-03
6513000.488,19.17056635,7.92E-03
6513213.625,19.16437203,7.92E-03
6513429.803,19.15808284,7.92E-03
6513644.364,19.15184224,7.92E-03
6513852.245,19.14580661,7.92E-03
6514051.462,19.14003855,7.92E-03
6514240.994,19.13456983,7.92E-03
6514418.784,19.1294626,7.92E-03
6514580.799,19.12483202,7.92E-03
6514729.524,19.12059496,7.92E-03
6514868.032,19.11665814,7.92E-03
6514993.253,19.11310791,7.92E-03
6515107.204,19.10988008,7.92E-03
6515212.071,19.10691,7.92E-03
6515307.497,19.10420618,7.92E-03
6515394.412,19.10174154,7.92E-03
6515473.727,19.09948901,7.92E-03
6515546.8,19.09740974,7.92E-03
6515614.347,19.0954836,7.92E-03
6515676.995,19.09369289,7.92E-03
6515734.307,19.09205,7.92E-03
6515786.418,19.09055243,7.92E-03
6515833.699,19.08919072,7.93E-03
6515875.84,19.08797432,7.93E-03
6515913.817,19.08687629,7.93E-03
6515947.866,19.08589034,7.93E-03
6515978.399,19.08500497,7.93E-03
6516005.521,19.08421756,7.93E-03
6516029.821,19.08351126,7.93E-03
6516051.627,19.0828769,7.93E-03
6516071.42,19.08230073,7.93E-03
6516088.533,19.08180204,7.93E-03
6516104.055,19.08134953,7.93E-03
6516118.301,19.08093398,7.93E-03
6516130.422,19.08058026,7.93E-03
6516141.978,19.08024299,7.93E-03
6516151.751,19.07995758,7.93E-03
6516160.95,19.07968893,7.93E-03
6516169.479,19.07943977,7.93E-03
6516177.118,19.07921655,7.93E-03
6516184.758,19.07899332,7.93E-03
6516191.223,19.07880437,7.93E-03
6516197.632,19.07861705,7.93E-03
6516202.795,19.07846614,7.93E-03
6516207.112,19.07834001,7.93E-03
6516211.429,19.07821388,7.93E-03
6516214.347,19.07812864,7.93E-03
6516216.899,19.0780541,7.93E-03
6516219.451,19.07797956,7.93E-03
6516222.003,19.07790503,7.93E-03
